OrdenID,LineaID,ServicioID,Servicio,FamiliaServicio,Averia,HorasManoObra,PrecioHora,PiezasCoste
2007479,2,S005,Aire acondicionado,Climatización,Climatización,2.32,59.85,171.72
2007480,1,S003,Discos freno,Frenos,Frenos,1.71,60.64,155.67
2007480,2,S007,Neumáticos,Ruedas,Ruedas,1.36,57.75,254.91
2007481,1,S003,Discos freno,Frenos,Frenos,2.29,57.75,151.11
2007481,2,S002,Pastillas freno,Frenos,Frenos,1.36,49.88,88.05
2007482,1,S005,Aire acondicionado,Climatización,Climatización,1.87,63.0,155.28
2007483,1,S003,Discos freno,Frenos,Frenos,1.75,55.0,75.53
2007484,1,S005,Aire acondicionado,Climatización,Climatización,2.33,59.85,180.31
2007485,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.84,63.0,7.16
2007486,1,S006,ITV precheck,Inspección,Inspección,0.97,47.25,8.07
2007487,1,S003,Discos freno,Frenos,Frenos,2.37,57.75,121.31
2007487,2,S002,Pastillas freno,Frenos,Frenos,1.08,49.88,89.96
2007487,3,S007,Neumáticos,Ruedas,Ruedas,1.44,54.86,236.64
2007488,1,S006,ITV precheck,Inspección,Inspección,0.95,49.61,9.56
2007489,1,S006,ITV precheck,Inspección,Inspección,1.17,45.0,10.06
2007490,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.46,63.0,9.57
2007491,1,S007,Neumáticos,Ruedas,Ruedas,1.5,57.75,312.07
2007491,2,S006,ITV precheck,Inspección,Inspección,0.63,47.25,6.61
2007492,1,S005,Aire acondicionado,Climatización,Climatización,2.32,60.0,235.6
2007493,1,S007,Neumáticos,Ruedas,Ruedas,1.78,60.64,265.28
2007493,2,S005,Aire acondicionado,Climatización,Climatización,1.45,63.0,182.0
2007493,3,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.66,44.89,26.16
2007494,1,S007,Neumáticos,Ruedas,Ruedas,2.23,55.0,359.85
2007494,2,S004,Batería,Electricidad,Electricidad,0.68,50.0,114.93
2007495,1,S007,Neumáticos,Ruedas,Ruedas,1.39,55.0,194.16
2007496,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.8,47.25,17.68
2007496,2,S005,Aire acondicionado,Climatización,Climatización,1.39,60.0,172.58
2007497,1,S003,Discos freno,Frenos,Frenos,2.03,55.0,85.95
2007498,1,S004,Batería,Electricidad,Electricidad,0.55,52.5,71.53
2007499,1,S007,Neumáticos,Ruedas,Ruedas,1.73,57.75,199.24
2007500,1,S007,Neumáticos,Ruedas,Ruedas,2.0,52.25,313.92
2007501,1,S002,Pastillas freno,Frenos,Frenos,1.64,50.0,53.57
2007501,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.15,63.0,58.3
2007502,1,S002,Pastillas freno,Frenos,Frenos,1.26,55.12,46.75
2007503,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.96,60.0,50.47
2007503,2,S004,Batería,Electricidad,Electricidad,0.91,47.5,174.9
2007504,1,S006,ITV precheck,Inspección,Inspección,1.16,49.61,10.47
2007504,2,S002,Pastillas freno,Frenos,Frenos,1.45,52.5,56.41
2007504,3,S004,Batería,Electricidad,Electricidad,0.57,52.5,113.77
2007505,1,S004,Batería,Electricidad,Electricidad,0.65,52.5,76.81
2007506,1,S004,Batería,Electricidad,Electricidad,1.07,50.0,115.26
2007507,1,S002,Pastillas freno,Frenos,Frenos,1.35,50.0,40.09
2007507,2,S004,Batería,Electricidad,Electricidad,0.6,52.5,91.05
2007508,1,S006,ITV precheck,Inspección,Inspección,0.66,45.0,15.35
2007509,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.62,47.25,16.5
2007509,2,S006,ITV precheck,Inspección,Inspección,0.79,45.0,5.33
2007510,1,S007,Neumáticos,Ruedas,Ruedas,1.12,55.0,238.13
2007511,1,S003,Discos freno,Frenos,Frenos,2.3,54.86,118.11
2007512,1,S005,Aire acondicionado,Climatización,Climatización,2.21,66.15,107.55
2007513,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.98,49.61,20.94
2007514,1,S005,Aire acondicionado,Climatización,Climatización,2.29,57.0,195.97
2007514,2,S004,Batería,Electricidad,Electricidad,0.91,50.0,143.68
2007515,1,S007,Neumáticos,Ruedas,Ruedas,1.29,52.25,330.59
2007515,2,S002,Pastillas freno,Frenos,Frenos,1.27,50.0,88.37
2007516,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.26,63.0,47.61
2007516,2,S004,Batería,Electricidad,Electricidad,0.55,49.88,135.02
2007517,1,S005,Aire acondicionado,Climatización,Climatización,1.98,63.0,228.23
2007517,2,S004,Batería,Electricidad,Electricidad,0.54,52.5,122.36
2007518,1,S007,Neumáticos,Ruedas,Ruedas,1.56,54.86,274.99
2007518,2,S003,Discos freno,Frenos,Frenos,1.91,60.64,134.16
2007519,1,S006,ITV precheck,Inspección,Inspección,1.45,45.0,8.48
2007520,1,S007,Neumáticos,Ruedas,Ruedas,1.64,57.75,137.79
2007520,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.01,42.75,34.93
2007520,3,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.21,63.0,1.03
2007521,1,S006,ITV precheck,Inspección,Inspección,0.93,49.61,2.89
2007521,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.11,63.0,27.2
2007521,3,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.72,47.25,23.82
2007522,1,S002,Pastillas freno,Frenos,Frenos,0.99,47.5,76.36
2007522,2,S004,Batería,Electricidad,Electricidad,0.97,52.5,104.83
2007523,1,S002,Pastillas freno,Frenos,Frenos,0.91,55.12,62.85
2007524,1,S006,ITV precheck,Inspección,Inspección,1.01,45.0,15.31
2007525,1,S005,Aire acondicionado,Climatización,Climatización,1.79,63.0,123.0
2007526,1,S006,ITV precheck,Inspección,Inspección,0.76,45.0,14.74
2007527,1,S005,Aire acondicionado,Climatización,Climatización,1.71,60.0,148.62
2007528,1,S006,ITV precheck,Inspección,Inspección,0.91,47.25,13.98
2007528,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.5,47.25,28.55
2007529,1,S004,Batería,Electricidad,Electricidad,0.87,55.12,92.58
2007530,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,59.85,12.96
2007530,2,S007,Neumáticos,Ruedas,Ruedas,1.73,57.75,293.72
2007531,1,S006,ITV precheck,Inspección,Inspección,0.91,49.61,19.45
2007532,1,S002,Pastillas freno,Frenos,Frenos,1.07,47.5,64.01
2007532,2,S005,Aire acondicionado,Climatización,Climatización,1.55,60.0,81.4
2007533,1,S003,Discos freno,Frenos,Frenos,1.56,57.75,128.19
2007534,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.7,45.0,33.67
2007535,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.3,49.61,15.23
2007536,1,S002,Pastillas freno,Frenos,Frenos,1.61,50.0,32.91
2007536,2,S007,Neumáticos,Ruedas,Ruedas,1.44,55.0,146.12
2007537,1,S002,Pastillas freno,Frenos,Frenos,1.04,50.0,51.99
2007538,1,S004,Batería,Electricidad,Electricidad,0.73,47.5,170.94
2007539,1,S006,ITV precheck,Inspección,Inspección,1.27,44.89,10.07
2007539,2,S005,Aire acondicionado,Climatización,Climatización,2.03,59.85,162.76
2007540,1,S003,Discos freno,Frenos,Frenos,2.23,57.75,65.84
2007540,2,S002,Pastillas freno,Frenos,Frenos,1.41,55.12,82.57
2007541,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.96,63.0,34.08
2007542,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.75,59.85,32.54
2007542,2,S007,Neumáticos,Ruedas,Ruedas,1.23,60.64,122.46
2007543,1,S004,Batería,Electricidad,Electricidad,0.98,50.0,98.19
2007543,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.72,47.25,25.03
2007543,3,S006,ITV precheck,Inspección,Inspección,0.9,45.0,11.31
2007544,1,S007,Neumáticos,Ruedas,Ruedas,1.27,55.0,340.17
2007545,1,S003,Discos freno,Frenos,Frenos,1.75,54.86,143.25
2007546,1,S005,Aire acondicionado,Climatización,Climatización,1.96,63.0,168.91
2007547,1,S002,Pastillas freno,Frenos,Frenos,1.4,52.5,78.06
2007548,1,S003,Discos freno,Frenos,Frenos,1.57,52.25,96.94
2007549,1,S004,Batería,Electricidad,Electricidad,0.69,49.88,174.95
2007550,1,S005,Aire acondicionado,Climatización,Climatización,1.97,57.0,130.01
2007551,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.02,60.0,47.71
2007552,1,S003,Discos freno,Frenos,Frenos,1.4,54.86,110.03
2007553,1,S002,Pastillas freno,Frenos,Frenos,1.58,50.0,54.9
2007554,1,S005,Aire acondicionado,Climatización,Climatización,1.68,63.0,150.09
2007554,2,S002,Pastillas freno,Frenos,Frenos,1.27,52.5,89.74
2007555,1,S005,Aire acondicionado,Climatización,Climatización,1.72,63.0,213.53
2007556,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.62,57.0,41.93
2007556,2,S006,ITV precheck,Inspección,Inspección,1.18,45.0,17.81
2007557,1,S005,Aire acondicionado,Climatización,Climatización,1.92,60.0,205.33
2007558,1,S005,Aire acondicionado,Climatización,Climatización,2.14,57.0,84.08
2007559,1,S003,Discos freno,Frenos,Frenos,1.59,55.0,118.59
2007560,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.34,47.25,35.93
2007561,1,S004,Batería,Electricidad,Electricidad,0.3,47.5,135.82
2007562,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.71,63.0,26.19
2007562,2,S004,Batería,Electricidad,Electricidad,0.3,52.5,140.91
2007563,1,S006,ITV precheck,Inspección,Inspección,1.51,49.61,1.69
2007564,1,S004,Batería,Electricidad,Electricidad,0.39,55.12,90.68
2007564,2,S003,Discos freno,Frenos,Frenos,1.9,60.64,146.46
2007565,1,S005,Aire acondicionado,Climatización,Climatización,1.94,57.0,202.57
2007566,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.61,60.0,59.02
2007566,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.91,45.0,26.6
2007566,3,S004,Batería,Electricidad,Electricidad,0.59,52.5,158.36
2007567,1,S004,Batería,Electricidad,Electricidad,0.75,52.5,142.56
2007567,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.2,60.0,31.08
2007568,1,S006,ITV precheck,Inspección,Inspección,0.81,45.0,2.87
2007569,1,S006,ITV precheck,Inspección,Inspección,1.09,45.0,2.11
2007570,1,S007,Neumáticos,Ruedas,Ruedas,0.8,55.0,282.92
2007571,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.38,59.85,44.01
2007571,2,S004,Batería,Electricidad,Electricidad,0.85,49.88,87.47
2007571,3,S003,Discos freno,Frenos,Frenos,1.85,57.75,137.32
2007572,1,S007,Neumáticos,Ruedas,Ruedas,1.49,55.0,198.7
2007573,1,S006,ITV precheck,Inspección,Inspección,1.55,47.25,13.31
2007574,1,S004,Batería,Electricidad,Electricidad,0.53,50.0,154.96
2007574,2,S005,Aire acondicionado,Climatización,Climatización,2.31,63.0,122.05
2007575,1,S004,Batería,Electricidad,Electricidad,1.01,55.12,82.04
2007576,1,S005,Aire acondicionado,Climatización,Climatización,1.87,63.0,113.85
2007576,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.44,59.85,0.92
2007577,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.73,42.75,37.73
2007577,2,S007,Neumáticos,Ruedas,Ruedas,1.42,57.75,151.34
2007578,1,S005,Aire acondicionado,Climatización,Climatización,1.78,60.0,115.68
2007578,2,S007,Neumáticos,Ruedas,Ruedas,1.77,52.25,129.73
2007578,3,S002,Pastillas freno,Frenos,Frenos,1.48,47.5,83.27
2007579,1,S006,ITV precheck,Inspección,Inspección,0.94,45.0,2.57
2007579,2,S002,Pastillas freno,Frenos,Frenos,1.0,50.0,30.52
2007580,1,S002,Pastillas freno,Frenos,Frenos,1.05,49.88,31.31
2007581,1,S004,Batería,Electricidad,Electricidad,0.95,55.12,154.92
2007582,1,S002,Pastillas freno,Frenos,Frenos,1.47,52.5,30.5
2007582,2,S004,Batería,Electricidad,Electricidad,0.74,50.0,86.87
2007583,1,S004,Batería,Electricidad,Electricidad,0.58,55.12,135.75
2007583,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.16,63.0,58.83
2007584,1,S007,Neumáticos,Ruedas,Ruedas,1.11,57.75,194.51
2007585,1,S002,Pastillas freno,Frenos,Frenos,1.25,50.0,36.46
2007585,2,S005,Aire acondicionado,Climatización,Climatización,2.0,57.0,94.56
2007586,1,S004,Batería,Electricidad,Electricidad,0.69,50.0,153.6
2007586,2,S006,ITV precheck,Inspección,Inspección,1.11,42.75,12.83
2007587,1,S007,Neumáticos,Ruedas,Ruedas,1.69,55.0,332.15
2007588,1,S002,Pastillas freno,Frenos,Frenos,0.87,49.88,64.38
2007589,1,S007,Neumáticos,Ruedas,Ruedas,1.61,57.75,359.23
2007589,2,S006,ITV precheck,Inspección,Inspección,0.61,49.61,3.15
2007590,1,S002,Pastillas freno,Frenos,Frenos,0.98,50.0,64.21
2007591,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.66,49.61,31.67
2007592,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.03,63.0,26.43
2007593,1,S007,Neumáticos,Ruedas,Ruedas,1.67,55.0,348.73
2007593,2,S004,Batería,Electricidad,Electricidad,0.71,47.5,100.25
2007594,1,S004,Batería,Electricidad,Electricidad,0.65,52.5,99.82
2007595,1,S004,Batería,Electricidad,Electricidad,1.07,52.5,177.52
2007596,1,S006,ITV precheck,Inspección,Inspección,1.12,47.25,18.19
2007597,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.81,42.75,34.88
2007597,2,S005,Aire acondicionado,Climatización,Climatización,2.18,57.0,143.02
2007598,1,S006,ITV precheck,Inspección,Inspección,0.76,47.25,11.88
2007598,2,S004,Batería,Electricidad,Electricidad,0.79,49.88,75.63
2007599,1,S004,Batería,Electricidad,Electricidad,1.17,50.0,130.85
2007599,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.41,42.75,33.5
2007600,1,S005,Aire acondicionado,Climatización,Climatización,1.9,60.0,194.63
2007600,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.47,45.0,16.17
2007600,3,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.94,63.0,4.38
2007601,1,S002,Pastillas freno,Frenos,Frenos,1.26,50.0,38.69
2007602,1,S003,Discos freno,Frenos,Frenos,1.54,60.64,118.74
2007603,1,S006,ITV precheck,Inspección,Inspección,1.54,44.89,16.09
2007604,1,S007,Neumáticos,Ruedas,Ruedas,1.45,52.25,276.13
2007605,1,S002,Pastillas freno,Frenos,Frenos,1.31,50.0,36.01
2007606,1,S004,Batería,Electricidad,Electricidad,0.61,52.5,83.32
2007607,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.14,63.0,21.0
2007608,1,S004,Batería,Electricidad,Electricidad,1.02,47.5,103.67
2007608,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.15,45.0,35.83
2007608,3,S007,Neumáticos,Ruedas,Ruedas,1.63,52.25,155.38
2007609,1,S003,Discos freno,Frenos,Frenos,1.51,55.0,132.32
2007610,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.03,47.25,33.39
2007610,2,S007,Neumáticos,Ruedas,Ruedas,1.43,54.86,320.62
2007611,1,S007,Neumáticos,Ruedas,Ruedas,1.58,60.64,333.41
2007612,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.05,63.0,16.32
2007613,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.39,44.89,15.63
2007613,2,S002,Pastillas freno,Frenos,Frenos,0.98,49.88,80.88
2007613,3,S007,Neumáticos,Ruedas,Ruedas,1.97,57.75,348.44
2007614,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.69,49.61,18.18
2007614,2,S005,Aire acondicionado,Climatización,Climatización,1.88,63.0,150.92
2007615,1,S004,Batería,Electricidad,Electricidad,0.73,52.5,141.36
2007615,2,S005,Aire acondicionado,Climatización,Climatización,2.66,59.85,196.68
2007616,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.33,60.0,20.17
2007616,2,S007,Neumáticos,Ruedas,Ruedas,1.55,55.0,272.21
2007617,1,S007,Neumáticos,Ruedas,Ruedas,1.55,57.75,314.8
2007618,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.48,45.0,23.48
2007619,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.25,47.25,22.16
2007619,2,S006,ITV precheck,Inspección,Inspección,1.24,42.75,19.9
2007620,1,S006,ITV precheck,Inspección,Inspección,1.15,47.25,8.66
2007621,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.81,57.0,14.99
2007622,1,S006,ITV precheck,Inspección,Inspección,0.97,44.89,14.67
2007622,2,S003,Discos freno,Frenos,Frenos,1.91,54.86,105.68
2007623,1,S006,ITV precheck,Inspección,Inspección,1.09,42.75,11.24
2007624,1,S005,Aire acondicionado,Climatización,Climatización,1.83,57.0,102.91
2007625,1,S006,ITV precheck,Inspección,Inspección,1.16,45.0,12.12
2007625,2,S005,Aire acondicionado,Climatización,Climatización,2.07,60.0,117.85
2007625,3,S002,Pastillas freno,Frenos,Frenos,1.48,50.0,75.82
2007626,1,S002,Pastillas freno,Frenos,Frenos,0.75,47.5,47.08
2007627,1,S003,Discos freno,Frenos,Frenos,1.53,57.75,111.47
2007628,1,S007,Neumáticos,Ruedas,Ruedas,1.39,57.75,292.32
2007629,1,S002,Pastillas freno,Frenos,Frenos,1.41,55.12,89.76
2007630,1,S002,Pastillas freno,Frenos,Frenos,1.47,55.12,72.14
2007630,2,S007,Neumáticos,Ruedas,Ruedas,1.58,60.64,199.28
2007631,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.65,44.89,36.89
2007631,2,S006,ITV precheck,Inspección,Inspección,0.73,47.25,14.02
2007632,1,S003,Discos freno,Frenos,Frenos,1.26,52.25,152.05
2007632,2,S007,Neumáticos,Ruedas,Ruedas,1.52,57.75,189.06
2007632,3,S002,Pastillas freno,Frenos,Frenos,1.02,50.0,74.88
2007633,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.58,63.0,50.27
2007634,1,S004,Batería,Electricidad,Electricidad,0.36,52.5,131.7
2007635,1,S002,Pastillas freno,Frenos,Frenos,0.98,52.5,43.76
2007636,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.96,47.25,31.19
2007636,2,S003,Discos freno,Frenos,Frenos,1.87,57.75,103.82
2007637,1,S006,ITV precheck,Inspección,Inspección,1.15,44.89,11.56
2007637,2,S005,Aire acondicionado,Climatización,Climatización,1.7,63.0,132.39
2007638,1,S004,Batería,Electricidad,Electricidad,1.05,50.0,107.19
2007638,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.94,45.0,15.9
2007639,1,S002,Pastillas freno,Frenos,Frenos,1.42,50.0,88.56
2007639,2,S006,ITV precheck,Inspección,Inspección,1.19,47.25,10.4
2007639,3,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.41,57.0,47.56
2007640,1,S005,Aire acondicionado,Climatización,Climatización,1.79,60.0,204.26
2007640,2,S002,Pastillas freno,Frenos,Frenos,1.38,50.0,35.81
2007641,1,S006,ITV precheck,Inspección,Inspección,1.21,45.0,18.77
2007642,1,S007,Neumáticos,Ruedas,Ruedas,1.44,57.75,246.13
2007643,1,S007,Neumáticos,Ruedas,Ruedas,1.53,57.75,214.2
2007644,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.63,44.89,15.81
2007644,2,S003,Discos freno,Frenos,Frenos,1.47,54.86,138.77
2007644,3,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.06,59.85,24.51
2007645,1,S006,ITV precheck,Inspección,Inspección,0.93,49.61,11.82
2007645,2,S004,Batería,Electricidad,Electricidad,0.44,52.5,158.25
2007646,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.85,66.15,14.72
2007646,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.68,44.89,16.04
2007647,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.65,60.0,25.51
2007647,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.51,45.0,31.12
2007647,3,S005,Aire acondicionado,Climatización,Climatización,1.97,60.0,139.03
2007648,1,S006,ITV precheck,Inspección,Inspección,1.1,49.61,2.76
2007648,2,S005,Aire acondicionado,Climatización,Climatización,1.83,63.0,224.22
2007648,3,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.34,49.61,38.05
2007649,1,S004,Batería,Electricidad,Electricidad,0.86,47.5,101.65
2007649,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.07,63.0,43.35
2007650,1,S005,Aire acondicionado,Climatización,Climatización,2.49,60.0,214.77
2007650,2,S004,Batería,Electricidad,Electricidad,1.08,50.0,96.59
2007650,3,S002,Pastillas freno,Frenos,Frenos,1.45,52.5,84.2
2007651,1,S005,Aire acondicionado,Climatización,Climatización,2.08,63.0,104.73
2007652,1,S006,ITV precheck,Inspección,Inspección,1.42,44.89,10.54
2007653,1,S005,Aire acondicionado,Climatización,Climatización,2.11,66.15,195.18
2007653,2,S007,Neumáticos,Ruedas,Ruedas,1.65,57.75,277.57
2007654,1,S002,Pastillas freno,Frenos,Frenos,1.41,52.5,35.5
2007655,1,S006,ITV precheck,Inspección,Inspección,1.0,49.61,14.84
2007656,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.1,59.85,57.72
2007656,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.94,47.25,23.32
2007657,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.25,57.0,7.19
2007657,2,S007,Neumáticos,Ruedas,Ruedas,1.55,52.25,190.26
2007658,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.18,63.0,45.62
2007658,2,S006,ITV precheck,Inspección,Inspección,1.22,49.61,10.27
2007659,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.61,45.0,17.94
2007660,1,S007,Neumáticos,Ruedas,Ruedas,1.42,57.75,320.74
2007660,2,S002,Pastillas freno,Frenos,Frenos,0.86,49.88,44.42
2007661,1,S005,Aire acondicionado,Climatización,Climatización,2.27,60.0,148.29
2007662,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.68,47.25,27.04
2007662,2,S005,Aire acondicionado,Climatización,Climatización,2.38,66.15,215.27
2007663,1,S002,Pastillas freno,Frenos,Frenos,0.92,50.0,71.27
2007663,2,S003,Discos freno,Frenos,Frenos,1.57,55.0,124.13
2007664,1,S006,ITV precheck,Inspección,Inspección,1.03,45.0,11.21
2007664,2,S003,Discos freno,Frenos,Frenos,1.6,57.75,71.14
2007665,1,S006,ITV precheck,Inspección,Inspección,1.14,42.75,13.7
2007666,1,S007,Neumáticos,Ruedas,Ruedas,1.7,57.75,160.47
2007667,1,S007,Neumáticos,Ruedas,Ruedas,1.54,54.86,173.91
2007668,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.87,42.75,32.42
2007669,1,S007,Neumáticos,Ruedas,Ruedas,1.73,60.64,321.62
2007670,1,S004,Batería,Electricidad,Electricidad,0.91,55.12,82.39
2007671,1,S003,Discos freno,Frenos,Frenos,2.12,55.0,102.97
2007672,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.99,59.85,41.52
2007673,1,S005,Aire acondicionado,Climatización,Climatización,2.0,57.0,233.85
2007674,1,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,0.65,63.0,31.37
2007675,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.1,44.89,37.56
2007676,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.59,49.61,16.49
2007676,2,S004,Batería,Electricidad,Electricidad,0.91,49.88,84.03
2007677,1,S006,ITV precheck,Inspección,Inspección,0.7,42.75,13.35
2007678,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,0.96,49.61,24.53
2007678,2,S008,Sensor/diagnóstico,Diagnóstico,Diagnóstico,1.33,63.0,58.26
2007679,1,S002,Pastillas freno,Frenos,Frenos,1.08,55.12,31.29
2007679,2,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.15,47.25,19.84
2007680,1,S003,Discos freno,Frenos,Frenos,1.46,60.64,67.84
2007681,1,S005,Aire acondicionado,Climatización,Climatización,2.1,59.85,110.65
2007682,1,S004,Batería,Electricidad,Electricidad,1.35,52.5,139.04
2007683,1,S005,Aire acondicionado,Climatización,Climatización,1.94,59.85,178.56
2007684,1,S001,Cambio aceite,Mantenimiento,Mantenimiento,1.12,44.89,24.63
2007685,1,S005,Aire acondicionado,Climatización,Climatización,2.11,63.0,89.35
2007685,2,S006,ITV precheck,Inspección,Inspección,0.78,45.0,17.53
2007686,1,S003,Discos freno,Frenos,Frenos,1.91,60.64,68.65
