ParteID,Fecha,PlantaID,TecnicoID,EquipoID,IncidenciaID,SeveridadID,AccionID,Horas,CosteHora,MaterialCoste,ParadaMin
20008740,2025-07-01,PL02,T002,E0048,I05,S2,A05,2.06,60,30.65,45
20008741,2025-07-01,PL03,T004,E0062,I06,S1,A03,1.67,45,7.26,0
20008742,2025-07-01,PL04,T003,E0078,I07,S1,A04,0.73,45,88.98,0
20008743,2025-07-01,PL01,T004,E0012,I05,S2,A01,1.17,45,149.37,0
20008744,2025-07-01,PL02,T002,E0037,I02,S2,A02,1.59,60,137.69,44
20008745,2025-07-02,PL05,T001,E0092,I07,S1,A05,0.47,60,7.64,0
20008746,2025-07-02,PL04,T002,E0082,I02,S1,A01,1.27,60,88.84,0
20008747,2025-07-02,PL05,T006,E0104,I08,S1,A05,1.71,32,9.03,0
20008748,2025-07-02,PL02,T003,E0043,I07,S1,A02,1.05,45,84.79,0
20008749,2025-07-02,PL02,T002,E0035,I02,S1,A05,1.36,60,19.38,0
20008750,2025-07-02,PL01,T005,E0012,I07,S3,A01,3.12,32,138.09,0
20008751,2025-07-02,PL01,T005,E0010,I02,S3,A02,1.46,32,87.55,0
20008752,2025-07-02,PL03,T002,E0054,I03,S1,A06,2.45,60,22.91,0
20008753,2025-07-02,PL05,T005,E0093,I08,S1,A05,0.94,32,10.37,0
20008754,2025-07-02,PL04,T001,E0077,I08,S2,A06,1.82,60,28.35,44
20008755,2025-07-02,PL05,T001,E0100,I06,S2,A03,1.32,60,20.21,0
20008756,2025-07-02,PL02,T002,E0043,I07,S2,A04,1.97,60,177.92,0
20008757,2025-07-02,PL02,T001,E0026,I07,S2,A06,1.27,60,32.5,9
20008758,2025-07-02,PL02,T004,E0037,I01,S1,A04,1.36,45,91.25,0
20008759,2025-07-02,PL02,T002,E0028,I04,S1,A04,1.83,60,12.99,0
20008760,2025-07-02,PL02,T004,E0035,I01,S2,A03,1.18,45,32.84,48
20008761,2025-07-03,PL03,T001,E0068,I02,S1,A06,1.83,60,10.23,0
20008762,2025-07-03,PL01,T002,E0024,I03,S2,A01,1.65,60,40.88,0
20008763,2025-07-03,PL01,T006,E0017,I03,S1,A05,1.31,32,25.84,0
20008764,2025-07-03,PL02,T002,E0031,I06,S4,A01,0.53,60,288.59,165
20008765,2025-07-03,PL05,T004,E0100,I04,S1,A03,0.25,45,6.43,0
20008766,2025-07-03,PL02,T003,E0043,I04,S3,A06,0.59,45,27.66,0
20008767,2025-07-03,PL05,T003,E0102,I01,S2,A02,0.39,45,130.75,31
20008768,2025-07-03,PL01,T005,E0005,I05,S1,A04,1.05,32,77.78,0
20008769,2025-07-03,PL03,T001,E0070,I01,S1,A04,1.24,60,32.06,0
20008770,2025-07-03,PL03,T006,E0050,I04,S2,A06,1.1,32,1.52,0
20008771,2025-07-04,PL01,T005,E0007,I07,S2,A02,0.42,32,133.17,18
20008772,2025-07-04,PL04,T004,E0074,I01,S3,A05,3.5,45,54.94,48
20008773,2025-07-04,PL03,T006,E0049,I02,S1,A06,0.31,32,5.28,0
20008774,2025-07-04,PL03,T005,E0069,I03,S1,A06,1.41,32,13.14,0
20008775,2025-07-04,PL04,T001,E0087,I07,S2,A04,0.25,60,25.25,0
20008776,2025-07-04,PL05,T005,E0108,I04,S2,A02,1.4,32,36.11,0
20008777,2025-07-04,PL01,T003,E0007,I08,S4,A06,2.66,45,19.45,108
20008778,2025-07-04,PL02,T001,E0029,I03,S3,A06,2.61,60,41.15,41
20008779,2025-07-04,PL02,T003,E0041,I01,S1,A01,1.0,45,46.06,0
20008780,2025-07-04,PL05,T003,E0105,I06,S2,A06,1.5,45,6.79,38
20008781,2025-07-04,PL05,T001,E0099,I05,S3,A03,2.25,60,30.96,125
20008782,2025-07-04,PL03,T002,E0053,I02,S2,A01,1.95,60,91.27,0
20008783,2025-07-04,PL01,T003,E0022,I06,S3,A03,1.41,45,44.68,82
20008784,2025-07-05,PL01,T004,E0012,I02,S2,A02,2.04,45,169.27,0
20008785,2025-07-05,PL01,T001,E0017,I08,S3,A04,2.75,60,209.76,0
20008786,2025-07-05,PL04,T004,E0078,I06,S2,A01,1.42,45,85.51,0
20008787,2025-07-05,PL02,T004,E0046,I03,S2,A02,0.93,45,64.48,0
20008788,2025-07-05,PL02,T004,E0033,I08,S2,A04,0.26,45,42.57,0
20008789,2025-07-05,PL04,T004,E0075,I02,S1,A06,1.13,45,13.75,0
20008790,2025-07-05,PL03,T004,E0068,I06,S2,A02,1.68,45,13.54,0
20008791,2025-07-05,PL01,T002,E0022,I06,S1,A02,0.58,60,57.55,0
20008792,2025-07-05,PL03,T001,E0056,I04,S2,A01,1.61,60,209.34,43
20008793,2025-07-05,PL01,T002,E0003,I03,S1,A05,1.21,60,25.21,0
20008794,2025-07-05,PL01,T001,E0024,I06,S2,A04,0.96,60,133.07,60
20008795,2025-07-06,PL01,T001,E0019,I07,S2,A03,0.25,60,9.04,30
20008796,2025-07-06,PL01,T001,E0011,I02,S4,A04,0.66,60,245.03,71
20008797,2025-07-06,PL04,T002,E0074,I08,S1,A04,0.61,60,148.53,0
20008798,2025-07-06,PL02,T003,E0025,I04,S1,A04,1.14,45,10.85,0
20008799,2025-07-06,PL05,T001,E0100,I05,S1,A05,0.89,60,10.71,0
20008800,2025-07-06,PL04,T003,E0089,I04,S2,A03,1.89,45,29.08,0
20008801,2025-07-06,PL05,T005,E0105,I02,S1,A01,0.41,32,127.93,0
20008802,2025-07-06,PL01,T004,E0009,I02,S1,A01,1.27,45,186.47,0
20008803,2025-07-07,PL03,T001,E0053,I01,S2,A01,1.57,60,86.05,35
20008804,2025-07-07,PL01,T006,E0019,I08,S1,A05,0.37,32,18.72,0
20008805,2025-07-07,PL04,T003,E0090,I03,S4,A01,3.99,45,376.83,149
20008806,2025-07-07,PL01,T005,E0020,I06,S2,A03,1.85,32,11.23,24
20008807,2025-07-07,PL02,T005,E0038,I02,S2,A02,0.87,32,196.0,56
20008808,2025-07-07,PL04,T006,E0077,I02,S1,A04,1.62,32,50.76,0
20008809,2025-07-07,PL04,T001,E0074,I08,S1,A02,1.73,60,135.93,0
20008810,2025-07-07,PL04,T002,E0073,I05,S4,A04,1.92,60,368.45,114
20008811,2025-07-07,PL02,T002,E0032,I06,S1,A06,1.07,60,2.01,0
20008812,2025-07-07,PL03,T001,E0064,I03,S3,A06,1.77,60,50.45,36
20008813,2025-07-07,PL01,T004,E0016,I07,S1,A05,1.7,45,0.79,0
20008814,2025-07-07,PL03,T001,E0054,I01,S3,A01,1.22,60,157.03,0
20008815,2025-07-07,PL05,T005,E0097,I06,S1,A03,1.06,32,8.59,0
20008816,2025-07-07,PL03,T005,E0052,I08,S2,A03,0.51,32,28.74,0
20008817,2025-07-07,PL05,T001,E0100,I05,S1,A01,1.12,60,118.98,0
20008818,2025-07-08,PL03,T003,E0057,I07,S4,A05,2.21,45,22.13,178
20008819,2025-07-08,PL02,T004,E0042,I03,S1,A05,0.25,45,22.27,0
20008820,2025-07-08,PL03,T001,E0054,I07,S2,A03,1.61,60,18.26,0
20008821,2025-07-08,PL03,T003,E0058,I04,S1,A02,1.64,45,167.79,0
20008822,2025-07-08,PL03,T001,E0072,I04,S1,A02,0.97,60,134.47,0
20008823,2025-07-08,PL05,T003,E0093,I08,S1,A06,0.9,45,12.74,0
20008824,2025-07-08,PL01,T002,E0010,I05,S1,A06,1.58,60,30.17,0
20008825,2025-07-08,PL03,T003,E0056,I04,S2,A05,1.18,45,37.43,34
20008826,2025-07-08,PL01,T002,E0007,I07,S1,A05,1.43,60,15.75,0
20008827,2025-07-09,PL05,T006,E0106,I03,S1,A01,1.2,32,29.11,0
20008828,2025-07-09,PL01,T006,E0007,I02,S1,A02,1.32,32,31.05,0
20008829,2025-07-09,PL02,T003,E0047,I04,S2,A02,1.29,45,95.92,0
20008830,2025-07-09,PL02,T003,E0043,I02,S1,A01,1.64,45,170.09,0
20008831,2025-07-09,PL05,T004,E0097,I01,S2,A04,1.75,45,140.71,0
20008832,2025-07-09,PL04,T003,E0079,I06,S2,A04,1.99,45,16.18,28
20008833,2025-07-09,PL04,T004,E0073,I07,S1,A05,1.46,45,9.18,0
20008834,2025-07-10,PL03,T005,E0062,I01,S1,A04,1.56,32,157.19,0
20008835,2025-07-10,PL05,T001,E0095,I04,S2,A05,1.67,60,26.4,0
20008836,2025-07-10,PL03,T006,E0065,I04,S4,A04,2.5,32,123.97,0
20008837,2025-07-10,PL04,T003,E0075,I08,S1,A05,2.02,45,3.71,0
20008838,2025-07-10,PL04,T004,E0079,I05,S1,A06,1.04,45,3.64,0
20008839,2025-07-10,PL04,T003,E0083,I04,S3,A05,1.71,45,12.91,74
20008840,2025-07-10,PL01,T001,E0023,I06,S1,A06,0.82,60,11.42,0
20008841,2025-07-10,PL02,T005,E0038,I05,S1,A04,1.18,32,106.5,0
20008842,2025-07-10,PL05,T003,E0101,I07,S1,A03,0.85,45,27.53,0
20008843,2025-07-10,PL04,T002,E0078,I01,S3,A01,2.99,60,224.97,99
20008844,2025-07-10,PL02,T003,E0031,I05,S1,A06,1.68,45,21.42,0
20008845,2025-07-11,PL04,T006,E0081,I08,S1,A05,1.3,32,1.98,0
20008846,2025-07-11,PL01,T005,E0001,I02,S3,A06,1.93,32,32.46,0
20008847,2025-07-11,PL03,T001,E0066,I01,S1,A05,1.2,60,26.16,0
20008848,2025-07-11,PL02,T003,E0026,I04,S2,A04,1.29,45,38.48,64
20008849,2025-07-11,PL04,T001,E0075,I04,S1,A06,1.23,60,27.16,0
20008850,2025-07-11,PL03,T006,E0061,I01,S2,A03,1.56,32,7.43,47
20008851,2025-07-11,PL01,T002,E0013,I04,S1,A05,1.22,60,10.95,0
20008852,2025-07-11,PL02,T005,E0036,I04,S1,A06,1.15,32,2.4,0
20008853,2025-07-11,PL04,T006,E0075,I06,S2,A05,1.89,32,18.55,0
20008854,2025-07-11,PL05,T002,E0103,I08,S2,A05,0.25,60,9.85,29
20008855,2025-07-11,PL04,T003,E0077,I03,S1,A04,1.47,45,44.97,0
20008856,2025-07-11,PL04,T001,E0085,I06,S1,A03,1.52,60,29.57,0
20008857,2025-07-12,PL05,T002,E0102,I03,S3,A03,2.52,60,2.3,83
20008858,2025-07-12,PL01,T001,E0018,I05,S2,A05,1.49,60,37.71,0
20008859,2025-07-12,PL02,T006,E0033,I07,S1,A04,0.74,32,152.33,0
20008860,2025-07-12,PL04,T001,E0078,I02,S1,A05,1.33,60,22.31,0
20008861,2025-07-12,PL02,T006,E0045,I03,S1,A01,1.38,32,79.14,0
20008862,2025-07-12,PL03,T003,E0072,I01,S3,A06,2.73,45,21.33,0
20008863,2025-07-12,PL01,T005,E0006,I02,S1,A02,1.34,32,15.34,0
20008864,2025-07-12,PL02,T002,E0032,I06,S1,A04,1.11,60,39.8,0
20008865,2025-07-12,PL05,T005,E0096,I04,S2,A06,0.25,32,18.42,0
20008866,2025-07-13,PL05,T002,E0099,I06,S2,A04,1.43,60,48.58,31
20008867,2025-07-13,PL05,T004,E0096,I07,S1,A06,1.02,45,33.56,0
20008868,2025-07-13,PL05,T004,E0102,I08,S3,A03,1.91,45,51.34,0
20008869,2025-07-13,PL05,T004,E0108,I01,S2,A05,2.1,45,18.66,0
20008870,2025-07-13,PL04,T004,E0083,I06,S2,A03,0.73,45,20.83,0
20008871,2025-07-13,PL01,T004,E0020,I07,S2,A02,1.52,45,112.05,0
20008872,2025-07-13,PL03,T003,E0068,I01,S1,A01,1.68,45,57.44,0
20008873,2025-07-13,PL02,T002,E0046,I06,S1,A04,0.78,60,145.88,0
20008874,2025-07-13,PL05,T004,E0107,I05,S1,A02,0.69,45,128.48,0
20008875,2025-07-13,PL01,T006,E0021,I04,S3,A01,1.29,32,34.24,127
20008876,2025-07-13,PL01,T006,E0017,I07,S2,A03,0.57,32,30.39,0
20008877,2025-07-13,PL04,T001,E0074,I06,S3,A01,1.81,60,281.21,171
20008878,2025-07-13,PL03,T004,E0070,I05,S2,A05,2.8,45,7.58,33
20008879,2025-07-13,PL02,T006,E0039,I03,S3,A02,1.26,32,50.24,0
20008880,2025-07-13,PL05,T003,E0091,I05,S1,A01,0.88,45,70.96,0
20008881,2025-07-14,PL02,T004,E0034,I01,S2,A05,0.96,45,42.4,0
20008882,2025-07-14,PL03,T004,E0063,I06,S2,A02,1.76,45,66.64,0
20008883,2025-07-14,PL04,T002,E0081,I07,S1,A04,1.24,60,82.65,0
20008884,2025-07-14,PL01,T002,E0023,I07,S1,A02,1.28,60,17.46,0
20008885,2025-07-14,PL05,T005,E0091,I05,S3,A06,2.13,32,56.84,106
20008886,2025-07-14,PL02,T005,E0028,I08,S1,A04,0.61,32,130.98,0
20008887,2025-07-14,PL04,T003,E0079,I05,S2,A02,1.2,45,160.82,0
20008888,2025-07-14,PL02,T006,E0043,I05,S1,A04,0.51,32,99.78,0
20008889,2025-07-14,PL03,T004,E0050,I04,S1,A05,0.85,45,24.95,0
20008890,2025-07-14,PL03,T003,E0059,I01,S3,A06,3.85,45,42.69,164
20008891,2025-07-14,PL05,T002,E0096,I02,S1,A03,2.36,60,21.65,0
20008892,2025-07-14,PL03,T004,E0053,I05,S2,A05,1.35,45,27.02,25
20008893,2025-07-14,PL01,T006,E0021,I03,S3,A06,1.56,32,20.18,129
20008894,2025-07-14,PL03,T003,E0068,I06,S3,A03,1.68,45,55.46,142
20008895,2025-07-14,PL04,T003,E0085,I04,S1,A06,0.61,45,21.44,0
20008896,2025-07-14,PL03,T005,E0068,I04,S1,A04,0.75,32,139.39,0
20008897,2025-07-14,PL05,T005,E0105,I01,S1,A06,0.42,32,5.46,0
20008898,2025-07-14,PL01,T006,E0002,I01,S2,A03,0.83,32,9.15,0
20008899,2025-07-14,PL05,T006,E0100,I04,S1,A05,1.12,32,21.01,0
20008900,2025-07-14,PL03,T004,E0062,I05,S1,A05,1.16,45,13.48,0
20008901,2025-07-14,PL03,T006,E0049,I07,S1,A05,1.54,32,22.83,0
20008902,2025-07-14,PL01,T003,E0014,I04,S2,A06,1.49,45,7.28,0
20008903,2025-07-15,PL02,T001,E0046,I07,S1,A03,0.98,60,17.79,0
20008904,2025-07-15,PL01,T001,E0002,I03,S1,A02,0.97,60,72.89,0
20008905,2025-07-15,PL01,T004,E0002,I06,S2,A06,0.51,45,33.2,49
20008906,2025-07-15,PL01,T006,E0012,I04,S1,A04,0.51,32,98.38,0
20008907,2025-07-15,PL03,T002,E0067,I04,S4,A05,3.31,60,55.99,72
20008908,2025-07-15,PL05,T006,E0094,I04,S3,A01,1.87,32,136.19,43
20008909,2025-07-15,PL05,T003,E0092,I07,S3,A01,1.77,45,259.23,140
20008910,2025-07-15,PL03,T006,E0067,I04,S2,A05,0.34,32,16.74,0
20008911,2025-07-15,PL01,T003,E0014,I06,S2,A06,2.07,45,26.5,38
20008912,2025-07-15,PL02,T005,E0028,I03,S1,A06,1.13,32,5.8,0
20008913,2025-07-15,PL03,T004,E0068,I08,S1,A02,0.71,45,102.61,0
20008914,2025-07-15,PL05,T003,E0099,I07,S1,A03,1.91,45,24.41,0
20008915,2025-07-16,PL05,T003,E0092,I07,S1,A04,1.19,45,97.65,0
20008916,2025-07-16,PL01,T006,E0018,I01,S2,A04,0.84,32,51.26,32
20008917,2025-07-16,PL03,T001,E0050,I02,S3,A06,2.61,60,50.01,0
20008918,2025-07-16,PL03,T003,E0057,I06,S3,A01,3.15,45,170.72,142
20008919,2025-07-16,PL01,T001,E0017,I06,S4,A02,1.44,60,380.05,99
20008920,2025-07-16,PL01,T003,E0004,I01,S3,A01,1.58,45,91.4,88
20008921,2025-07-16,PL05,T003,E0093,I03,S1,A05,1.82,45,10.64,0
20008922,2025-07-16,PL04,T004,E0090,I01,S1,A06,1.41,45,2.02,0
20008923,2025-07-16,PL05,T002,E0093,I06,S2,A05,1.9,60,13.82,0
20008924,2025-07-16,PL05,T001,E0097,I04,S3,A06,2.73,60,34.16,124
20008925,2025-07-17,PL03,T001,E0055,I08,S2,A02,1.02,60,14.57,0
20008926,2025-07-17,PL02,T005,E0029,I03,S4,A04,1.26,32,404.95,160
20008927,2025-07-17,PL04,T002,E0082,I02,S1,A04,1.45,60,172.66,0
20008928,2025-07-17,PL03,T001,E0053,I04,S3,A02,1.46,60,72.72,0
20008929,2025-07-17,PL04,T001,E0088,I06,S1,A02,0.89,60,103.24,0
20008930,2025-07-17,PL04,T001,E0083,I02,S4,A06,3.31,60,53.49,0
20008931,2025-07-17,PL05,T006,E0098,I05,S2,A05,2.05,32,0.26,0
20008932,2025-07-17,PL01,T001,E0005,I07,S4,A01,4.01,60,95.09,128
20008933,2025-07-17,PL05,T002,E0106,I06,S2,A04,1.12,60,199.0,0
20008934,2025-07-17,PL04,T003,E0087,I07,S3,A02,1.52,45,82.44,0
20008935,2025-07-17,PL05,T002,E0101,I08,S1,A04,2.45,60,124.71,0
20008936,2025-07-17,PL03,T006,E0058,I03,S2,A05,2.2,32,5.67,0
20008937,2025-07-17,PL03,T006,E0061,I03,S4,A02,1.06,32,36.88,80
20008938,2025-07-17,PL01,T005,E0019,I07,S2,A03,0.82,32,26.29,0
20008939,2025-07-17,PL05,T004,E0107,I07,S1,A06,1.5,45,26.84,0
20008940,2025-07-18,PL05,T001,E0100,I04,S2,A06,1.38,60,25.15,0
20008941,2025-07-18,PL02,T006,E0040,I06,S1,A02,1.01,32,171.15,0
20008942,2025-07-18,PL05,T001,E0094,I05,S1,A02,0.81,60,100.66,0
20008943,2025-07-18,PL03,T006,E0070,I03,S3,A03,1.92,32,32.76,0
20008944,2025-07-18,PL04,T006,E0077,I08,S1,A05,1.57,32,9.99,0
20008945,2025-07-18,PL05,T005,E0095,I08,S2,A04,2.08,32,101.09,0
20008946,2025-07-18,PL02,T003,E0047,I03,S1,A04,1.84,45,170.77,0
20008947,2025-07-18,PL01,T006,E0005,I06,S1,A05,1.73,32,25.21,0
20008948,2025-07-18,PL04,T003,E0076,I06,S4,A02,3.39,45,330.04,0
20008949,2025-07-18,PL01,T002,E0015,I07,S3,A01,3.92,60,188.19,0
20008950,2025-07-18,PL02,T002,E0029,I03,S1,A02,1.25,60,26.43,0
20008951,2025-07-18,PL05,T002,E0102,I08,S1,A03,0.31,60,2.22,0
20008952,2025-07-18,PL03,T006,E0061,I08,S2,A01,2.67,32,22.18,45
20008953,2025-07-18,PL05,T005,E0093,I04,S2,A03,1.64,32,26.07,7
20008954,2025-07-18,PL01,T003,E0013,I06,S2,A05,0.26,45,6.05,0
20008955,2025-07-18,PL05,T006,E0106,I02,S3,A02,1.52,32,191.03,10
20008956,2025-07-19,PL03,T004,E0068,I01,S1,A05,0.35,45,28.1,0
20008957,2025-07-19,PL02,T003,E0036,I02,S1,A03,1.2,45,21.71,0
20008958,2025-07-19,PL01,T005,E0023,I05,S1,A04,0.66,32,152.13,0
20008959,2025-07-19,PL01,T004,E0021,I03,S2,A01,2.43,45,85.12,0
20008960,2025-07-19,PL04,T004,E0080,I05,S1,A01,0.39,45,53.41,0
20008961,2025-07-19,PL04,T001,E0078,I03,S2,A02,1.33,60,176.0,0
20008962,2025-07-19,PL02,T005,E0039,I02,S1,A06,1.77,32,11.47,0
20008963,2025-07-19,PL04,T003,E0082,I02,S2,A05,0.59,45,35.76,0
20008964,2025-07-20,PL01,T004,E0014,I01,S3,A04,0.71,45,288.82,0
20008965,2025-07-20,PL04,T006,E0085,I05,S2,A06,2.26,32,14.38,34
20008966,2025-07-20,PL02,T004,E0037,I03,S3,A01,1.86,45,144.83,188
20008967,2025-07-20,PL04,T006,E0082,I05,S4,A05,2.3,32,32.47,165
20008968,2025-07-20,PL04,T002,E0074,I03,S3,A02,3.84,60,80.69,97
20008969,2025-07-20,PL02,T003,E0048,I08,S3,A05,0.34,45,16.86,78
20008970,2025-07-20,PL04,T002,E0073,I01,S2,A02,1.9,60,29.84,24
20008971,2025-07-21,PL05,T005,E0093,I01,S1,A06,1.63,32,27.35,0
20008972,2025-07-21,PL02,T004,E0047,I06,S3,A02,1.79,45,27.44,0
20008973,2025-07-21,PL01,T005,E0011,I08,S1,A03,0.65,32,12.58,0
20008974,2025-07-21,PL02,T001,E0029,I05,S1,A04,0.78,60,124.46,0
20008975,2025-07-21,PL05,T006,E0099,I03,S1,A02,1.39,32,126.64,0
20008976,2025-07-21,PL02,T005,E0036,I01,S1,A05,0.25,32,27.5,0
20008977,2025-07-21,PL05,T001,E0106,I07,S1,A01,1.36,60,93.97,0
20008978,2025-07-21,PL03,T006,E0058,I01,S1,A06,1.84,32,1.36,0
20008979,2025-07-21,PL01,T001,E0001,I08,S1,A01,1.36,60,147.65,0
20008980,2025-07-21,PL01,T006,E0015,I05,S1,A01,0.43,32,159.97,0
20008981,2025-07-21,PL02,T003,E0026,I04,S2,A04,1.15,45,164.45,0
20008982,2025-07-21,PL04,T005,E0082,I08,S3,A03,2.06,32,20.14,123
20008983,2025-07-21,PL04,T001,E0082,I05,S1,A05,1.13,60,26.94,0
20008984,2025-07-22,PL03,T006,E0054,I01,S2,A04,2.42,32,143.14,17
20008985,2025-07-22,PL02,T002,E0030,I03,S1,A03,1.42,60,22.07,0
20008986,2025-07-22,PL03,T003,E0067,I05,S1,A06,1.84,45,8.35,0
20008987,2025-07-22,PL04,T005,E0079,I08,S3,A05,2.46,32,52.98,60
20008988,2025-07-22,PL04,T001,E0086,I01,S2,A05,1.79,60,8.65,0
20008989,2025-07-22,PL05,T004,E0098,I05,S1,A01,1.77,45,40.48,0
20008990,2025-07-22,PL02,T002,E0048,I03,S2,A01,2.34,60,67.6,0
20008991,2025-07-22,PL02,T005,E0033,I06,S3,A06,1.47,32,52.07,0
20008992,2025-07-23,PL01,T001,E0009,I02,S3,A05,0.34,60,45.8,108
20008993,2025-07-23,PL01,T003,E0001,I07,S3,A02,2.54,45,281.93,133
20008994,2025-07-23,PL04,T004,E0087,I04,S1,A05,0.79,45,8.01,0
20008995,2025-07-23,PL05,T006,E0106,I03,S3,A01,1.61,32,257.72,122
20008996,2025-07-23,PL05,T002,E0095,I04,S2,A03,1.2,60,34.1,5
20008997,2025-07-23,PL02,T006,E0045,I02,S2,A03,1.42,32,24.12,65
20008998,2025-07-23,PL01,T001,E0018,I08,S3,A02,1.9,60,242.67,143
20008999,2025-07-23,PL05,T003,E0107,I07,S2,A06,1.5,45,12.6,0
20009000,2025-07-23,PL01,T005,E0011,I06,S2,A06,2.39,32,26.16,0
20009001,2025-07-23,PL04,T006,E0088,I08,S1,A02,1.05,32,84.72,0
20009002,2025-07-23,PL05,T002,E0098,I02,S1,A06,0.87,60,27.4,0
20009003,2025-07-23,PL01,T004,E0003,I03,S1,A01,1.7,45,42.26,0
20009004,2025-07-23,PL02,T002,E0034,I02,S2,A05,1.38,60,17.04,0
20009005,2025-07-23,PL01,T005,E0005,I04,S3,A03,2.67,32,14.83,66
20009006,2025-07-23,PL05,T001,E0099,I07,S3,A01,2.13,60,267.0,64
20009007,2025-07-24,PL01,T001,E0024,I01,S1,A05,1.57,60,26.55,0
20009008,2025-07-24,PL02,T002,E0047,I04,S1,A01,1.42,60,154.35,0
20009009,2025-07-24,PL03,T002,E0064,I06,S2,A03,2.17,60,6.39,0
20009010,2025-07-24,PL02,T004,E0034,I02,S2,A02,1.11,45,189.2,0
20009011,2025-07-24,PL03,T002,E0069,I01,S1,A01,0.43,60,101.3,0
20009012,2025-07-24,PL03,T005,E0052,I02,S2,A02,1.17,32,50.08,0
20009013,2025-07-24,PL02,T001,E0026,I04,S3,A05,1.67,60,44.31,0
20009014,2025-07-24,PL04,T005,E0075,I05,S2,A04,0.96,32,167.93,41
20009015,2025-07-25,PL05,T003,E0108,I05,S1,A02,1.9,45,82.37,0
20009016,2025-07-25,PL04,T002,E0081,I06,S1,A03,0.82,60,1.23,0
20009017,2025-07-25,PL05,T002,E0103,I07,S2,A02,2.98,60,16.8,0
20009018,2025-07-25,PL03,T003,E0054,I06,S3,A04,1.7,45,32.94,103
20009019,2025-07-25,PL05,T001,E0091,I02,S4,A02,2.59,60,410.07,167
20009020,2025-07-25,PL04,T002,E0075,I01,S3,A03,1.78,60,29.46,83
20009021,2025-07-25,PL05,T002,E0102,I02,S1,A03,1.13,60,7.17,0
20009022,2025-07-25,PL04,T003,E0080,I07,S3,A04,1.83,45,42.87,0
20009023,2025-07-25,PL05,T001,E0103,I03,S3,A04,1.02,60,221.33,163
20009024,2025-07-25,PL02,T005,E0043,I04,S1,A01,0.52,32,33.26,0
20009025,2025-07-26,PL05,T003,E0095,I07,S1,A01,1.23,45,147.85,0
20009026,2025-07-26,PL01,T004,E0009,I06,S2,A04,1.59,45,81.6,0
20009027,2025-07-26,PL05,T001,E0093,I02,S1,A05,1.59,60,18.84,0
20009028,2025-07-26,PL02,T002,E0031,I08,S2,A01,2.12,60,118.95,36
20009029,2025-07-26,PL03,T003,E0053,I03,S3,A01,3.79,45,241.64,162
20009030,2025-07-26,PL04,T002,E0075,I06,S2,A04,0.9,60,47.67,5
20009031,2025-07-26,PL05,T004,E0099,I04,S1,A04,0.37,45,105.83,0
20009032,2025-07-26,PL05,T005,E0103,I01,S3,A03,0.83,32,41.8,110
20009033,2025-07-27,PL02,T004,E0047,I05,S1,A02,0.59,45,24.24,0
20009034,2025-07-27,PL03,T004,E0054,I03,S2,A05,1.78,45,18.61,29
20009035,2025-07-27,PL03,T001,E0072,I08,S1,A01,0.25,60,127.9,0
20009036,2025-07-27,PL04,T004,E0076,I05,S1,A02,1.18,45,40.19,0
20009037,2025-07-27,PL05,T001,E0106,I04,S1,A04,2.05,60,134.21,0
20009038,2025-07-27,PL03,T003,E0072,I05,S2,A01,1.82,45,15.3,0
20009039,2025-07-28,PL02,T006,E0031,I08,S2,A04,1.65,32,19.38,0
20009040,2025-07-28,PL01,T005,E0010,I01,S1,A03,0.54,32,3.64,0
20009041,2025-07-28,PL05,T003,E0095,I05,S1,A03,0.8,45,9.31,0
20009042,2025-07-28,PL04,T006,E0087,I07,S1,A02,1.01,32,46.25,0
20009043,2025-07-28,PL04,T001,E0088,I05,S1,A04,1.19,60,54.04,0
20009044,2025-07-28,PL01,T004,E0005,I01,S1,A03,0.94,45,0.8,0
20009045,2025-07-28,PL03,T005,E0058,I08,S1,A06,1.33,32,9.18,0
20009046,2025-07-28,PL04,T002,E0075,I04,S1,A06,2.91,60,23.97,0
20009047,2025-07-29,PL02,T006,E0034,I07,S1,A06,0.77,32,21.95,0
20009048,2025-07-29,PL02,T006,E0027,I07,S2,A06,0.25,32,19.98,0
20009049,2025-07-29,PL02,T003,E0042,I02,S1,A03,1.6,45,19.76,0
20009050,2025-07-29,PL02,T004,E0040,I07,S1,A05,0.95,45,5.37,0
20009051,2025-07-29,PL01,T001,E0021,I02,S1,A01,1.34,60,42.84,0
20009052,2025-07-29,PL01,T006,E0007,I06,S2,A05,1.39,32,13.52,36
20009053,2025-07-29,PL02,T004,E0036,I01,S2,A05,0.94,45,34.66,0
20009054,2025-07-29,PL01,T005,E0008,I03,S1,A01,0.84,32,174.83,0
20009055,2025-07-30,PL01,T003,E0005,I02,S2,A04,0.79,45,91.71,0
20009056,2025-07-30,PL05,T004,E0091,I06,S2,A06,1.27,45,39.57,0
20009057,2025-07-30,PL02,T004,E0047,I02,S3,A03,0.36,45,4.77,112
20009058,2025-07-30,PL03,T004,E0067,I06,S2,A02,1.41,45,157.84,0
20009059,2025-07-30,PL01,T006,E0002,I07,S3,A02,2.47,32,231.6,139
20009060,2025-07-30,PL01,T002,E0022,I08,S2,A02,1.61,60,132.89,35
20009061,2025-07-30,PL02,T003,E0043,I03,S3,A05,3.73,45,11.02,0
20009062,2025-07-30,PL03,T001,E0072,I06,S2,A02,1.42,60,49.21,0
