OrdenID,FechaEntrada,FechaSalida,TallerID,TallerNombre,CiudadTaller,ClienteID,VehiculoID,MecanicoID,MecanicoNombre,GarantiaSiNo
2007962,2025-10-06,2025-10-06,T003,AutoZen Mar,Valencia,C0083,V00090,M001,Luis,No
2007963,2025-10-06,2025-10-08,T003,AutoZen Mar,Valencia,C0841,V00923,M002,Sara,No
2007964,2025-10-06,2025-10-07,T001,AutoZen Atocha,Madrid,C0744,V00817,M005,Irene,Sí
2007965,2025-10-06,2025-10-06,T001,AutoZen Atocha,Madrid,C0716,V00788,M004,Leo,No
2007966,2025-10-06,2025-10-07,T002,AutoZen Norte,Madrid,C0862,V00946,M004,Leo,No
2007967,2025-10-06,2025-10-06,T003,AutoZen Mar,Valencia,C0277,V00305,M005,Irene,No
2007968,2025-10-06,2025-10-08,T002,AutoZen Norte,Madrid,C0310,V00335,M004,Leo,No
2007969,2025-10-06,2025-10-07,T004,AutoZen Triana,Sevilla,C0006,V00008,M005,Irene,No
2007970,2025-10-06,2025-10-06,T001,AutoZen Atocha,Madrid,C0384,V00415,M006,Pablo,No
2007971,2025-10-07,2025-10-07,T003,AutoZen Mar,Valencia,C0057,V00065,M001,Luis,No
2007972,2025-10-07,2025-10-07,T003,AutoZen Mar,Valencia,C0098,V00105,M001,Luis,No
2007973,2025-10-07,2025-10-07,T001,AutoZen Atocha,Madrid,C0202,V00227,M006,Pablo,No
2007974,2025-10-07,2025-10-07,T001,AutoZen Atocha,Madrid,C0489,V00533,M004,Leo,No
2007975,2025-10-07,2025-10-08,T002,AutoZen Norte,Madrid,C0741,V00814,M005,Irene,No
2007976,2025-10-07,2025-10-09,T003,AutoZen Mar,Valencia,C0175,V00194,M006,Pablo,No
2007977,2025-10-07,2025-10-08,T002,AutoZen Norte,Madrid,C0194,V00219,M003,Nuria,Sí
2007978,2025-10-07,2025-10-08,T002,AutoZen Norte,Madrid,C0611,V00670,M004,Leo,No
2007979,2025-10-07,2025-10-09,T002,AutoZen Norte,Madrid,C0840,V00921,M005,Irene,No
2007980,2025-10-07,2025-10-08,T004,AutoZen Triana,Sevilla,C0350,V00377,M005,Irene,No
2007981,2025-10-08,2025-10-09,T004,AutoZen Triana,Sevilla,C0116,V00126,M004,Leo,No
2007982,2025-10-08,2025-10-09,T002,AutoZen Norte,Madrid,C0488,V00532,M004,Leo,No
2007983,2025-10-08,2025-10-08,T004,AutoZen Triana,Sevilla,C0079,V00086,M005,Irene,No
2007984,2025-10-08,2025-10-08,T002,AutoZen Norte,Madrid,C0164,V00182,M005,Irene,No
2007985,2025-10-08,2025-10-09,T001,AutoZen Atocha,Madrid,C0126,V00140,M003,Nuria,No
2007986,2025-10-08,2025-10-08,T001,AutoZen Atocha,Madrid,C0487,V00530,M001,Luis,No
2007987,2025-10-08,2025-10-08,T004,AutoZen Triana,Sevilla,C0639,V00703,M002,Sara,No
2007988,2025-10-08,2025-10-08,T001,AutoZen Atocha,Madrid,C0461,V00502,M005,Irene,No
2007989,2025-10-09,2025-10-09,T004,AutoZen Triana,Sevilla,C0604,V00665,M003,Nuria,No
2007990,2025-10-09,2025-10-09,T001,AutoZen Atocha,Madrid,C0854,V00936,M001,Luis,No
2007991,2025-10-09,2025-10-10,T001,AutoZen Atocha,Madrid,C0227,V00254,M004,Leo,No
2007992,2025-10-09,2025-10-09,T002,AutoZen Norte,Madrid,C0658,V00721,M004,Leo,No
2007993,2025-10-09,2025-10-10,T002,AutoZen Norte,Madrid,C0506,V00552,M004,Leo,No
2007994,2025-10-09,2025-10-09,T003,AutoZen Mar,Valencia,C0534,V00586,M002,Sara,No
2007995,2025-10-09,2025-10-09,T002,AutoZen Norte,Madrid,C0463,V00504,M001,Luis,No
2007996,2025-10-09,2025-10-11,T003,AutoZen Mar,Valencia,C0123,V00137,M001,Luis,No
2007997,2025-10-09,2025-10-10,T003,AutoZen Mar,Valencia,C0207,V00232,M006,Pablo,Sí
2007998,2025-10-09,2025-10-10,T003,AutoZen Mar,Valencia,C0303,V00329,M002,Sara,No
2007999,2025-10-10,2025-10-11,T001,AutoZen Atocha,Madrid,C0039,V00046,M006,Pablo,No
2008000,2025-10-10,2025-10-10,T003,AutoZen Mar,Valencia,C0021,V00026,M005,Irene,No
2008001,2025-10-10,2025-10-10,T004,AutoZen Triana,Sevilla,C0468,V00511,M006,Pablo,No
2008002,2025-10-10,2025-10-10,T001,AutoZen Atocha,Madrid,C0402,V00436,M006,Pablo,No
2008003,2025-10-10,2025-10-12,T004,AutoZen Triana,Sevilla,C0714,V00785,M004,Leo,No
2008004,2025-10-10,2025-10-10,T002,AutoZen Norte,Madrid,C0548,V00602,M003,Nuria,No
2008005,2025-10-10,2025-10-10,T001,AutoZen Atocha,Madrid,C0399,V00433,M006,Pablo,Sí
2008006,2025-10-10,2025-10-10,T004,AutoZen Triana,Sevilla,C0844,V00926,M003,Nuria,No
2008007,2025-10-10,2025-10-10,T001,AutoZen Atocha,Madrid,C0436,V00472,M005,Irene,No
2008008,2025-10-10,2025-10-11,T001,AutoZen Atocha,Madrid,C0170,V00189,M003,Nuria,No
2008009,2025-10-11,2025-10-12,T002,AutoZen Norte,Madrid,C0889,V00975,M001,Luis,No
2008010,2025-10-11,2025-10-12,T001,AutoZen Atocha,Madrid,C0224,V00252,M002,Sara,No
2008011,2025-10-11,2025-10-13,T004,AutoZen Triana,Sevilla,C0176,V00195,M006,Pablo,No
2008012,2025-10-12,2025-10-12,T004,AutoZen Triana,Sevilla,C0612,V00672,M002,Sara,No
2008013,2025-10-13,2025-10-13,T003,AutoZen Mar,Valencia,C0811,V00890,M004,Leo,No
2008014,2025-10-13,2025-10-13,T001,AutoZen Atocha,Madrid,C0444,V00482,M004,Leo,No
2008015,2025-10-13,2025-10-13,T004,AutoZen Triana,Sevilla,C0726,V00799,M004,Leo,No
2008016,2025-10-13,2025-10-13,T004,AutoZen Triana,Sevilla,C0654,V00718,M002,Sara,No
2008017,2025-10-13,2025-10-13,T004,AutoZen Triana,Sevilla,C0075,V00082,M001,Luis,No
2008018,2025-10-13,2025-10-14,T001,AutoZen Atocha,Madrid,C0716,V00788,M002,Sara,No
2008019,2025-10-13,2025-10-13,T001,AutoZen Atocha,Madrid,C0542,V00593,M006,Pablo,No
2008020,2025-10-13,2025-10-13,T002,AutoZen Norte,Madrid,C0036,V00043,M002,Sara,No
2008021,2025-10-13,2025-10-14,T001,AutoZen Atocha,Madrid,C0706,V00774,M006,Pablo,No
2008022,2025-10-13,2025-10-13,T001,AutoZen Atocha,Madrid,C0699,V00766,M002,Sara,No
2008023,2025-10-14,2025-10-14,T004,AutoZen Triana,Sevilla,C0066,V00074,M002,Sara,No
2008024,2025-10-14,2025-10-14,T001,AutoZen Atocha,Madrid,C0401,V00435,M005,Irene,Sí
2008025,2025-10-14,2025-10-14,T001,AutoZen Atocha,Madrid,C0870,V00956,M002,Sara,No
2008026,2025-10-14,2025-10-14,T004,AutoZen Triana,Sevilla,C0405,V00439,M002,Sara,No
2008027,2025-10-14,2025-10-14,T001,AutoZen Atocha,Madrid,C0506,V00553,M006,Pablo,No
2008028,2025-10-14,2025-10-14,T001,AutoZen Atocha,Madrid,C0586,V00646,M005,Irene,No
2008029,2025-10-14,2025-10-14,T004,AutoZen Triana,Sevilla,C0538,V00590,M004,Leo,Sí
2008030,2025-10-14,2025-10-14,T001,AutoZen Atocha,Madrid,C0141,V00161,M004,Leo,No
2008031,2025-10-15,2025-10-16,T002,AutoZen Norte,Madrid,C0263,V00292,M004,Leo,No
2008032,2025-10-15,2025-10-16,T003,AutoZen Mar,Valencia,C0827,V00906,M001,Luis,No
2008033,2025-10-15,2025-10-15,T003,AutoZen Mar,Valencia,C0231,V00258,M004,Leo,No
2008034,2025-10-15,2025-10-15,T004,AutoZen Triana,Sevilla,C0226,V00253,M005,Irene,No
2008035,2025-10-15,2025-10-17,T001,AutoZen Atocha,Madrid,C0403,V00437,M003,Nuria,No
2008036,2025-10-15,2025-10-15,T001,AutoZen Atocha,Madrid,C0892,V00979,M003,Nuria,No
2008037,2025-10-16,2025-10-16,T003,AutoZen Mar,Valencia,C0303,V00329,M004,Leo,No
2008038,2025-10-16,2025-10-16,T003,AutoZen Mar,Valencia,C0140,V00160,M003,Nuria,No
2008039,2025-10-16,2025-10-16,T004,AutoZen Triana,Sevilla,C0032,V00039,M006,Pablo,No
2008040,2025-10-16,2025-10-17,T002,AutoZen Norte,Madrid,C0456,V00495,M004,Leo,No
2008041,2025-10-16,2025-10-16,T002,AutoZen Norte,Madrid,C0242,V00270,M003,Nuria,No
2008042,2025-10-16,2025-10-16,T002,AutoZen Norte,Madrid,C0297,V00323,M004,Leo,No
2008043,2025-10-16,2025-10-17,T002,AutoZen Norte,Madrid,C0237,V00264,M003,Nuria,No
2008044,2025-10-16,2025-10-16,T004,AutoZen Triana,Sevilla,C0359,V00389,M002,Sara,No
2008045,2025-10-16,2025-10-17,T002,AutoZen Norte,Madrid,C0499,V00544,M003,Nuria,No
2008046,2025-10-16,2025-10-17,T003,AutoZen Mar,Valencia,C0490,V00534,M005,Irene,No
2008047,2025-10-17,2025-10-17,T004,AutoZen Triana,Sevilla,C0351,V00378,M006,Pablo,No
2008048,2025-10-17,2025-10-19,T001,AutoZen Atocha,Madrid,C0390,V00421,M001,Luis,No
2008049,2025-10-17,2025-10-17,T003,AutoZen Mar,Valencia,C0827,V00905,M004,Leo,No
2008050,2025-10-17,2025-10-18,T003,AutoZen Mar,Valencia,C0896,V00983,M003,Nuria,No
2008051,2025-10-17,2025-10-19,T004,AutoZen Triana,Sevilla,C0476,V00518,M006,Pablo,No
2008052,2025-10-17,2025-10-17,T004,AutoZen Triana,Sevilla,C0558,V00612,M003,Nuria,No
2008053,2025-10-17,2025-10-17,T001,AutoZen Atocha,Madrid,C0799,V00876,M004,Leo,No
2008054,2025-10-17,2025-10-17,T003,AutoZen Mar,Valencia,C0194,V00219,M006,Pablo,No
2008055,2025-10-17,2025-10-17,T003,AutoZen Mar,Valencia,C0560,V00614,M003,Nuria,No
2008056,2025-10-18,2025-10-18,T002,AutoZen Norte,Madrid,C0094,V00101,M001,Luis,No
2008057,2025-10-18,2025-10-18,T004,AutoZen Triana,Sevilla,C0432,V00468,M003,Nuria,No
2008058,2025-10-18,2025-10-19,T001,AutoZen Atocha,Madrid,C0576,V00632,M003,Nuria,No
2008059,2025-10-18,2025-10-19,T004,AutoZen Triana,Sevilla,C0814,V00892,M006,Pablo,No
2008060,2025-10-18,2025-10-18,T001,AutoZen Atocha,Madrid,C0256,V00286,M005,Irene,No
2008061,2025-10-18,2025-10-18,T003,AutoZen Mar,Valencia,C0558,V00612,M003,Nuria,Sí
2008062,2025-10-20,2025-10-20,T002,AutoZen Norte,Madrid,C0039,V00046,M003,Nuria,No
2008063,2025-10-20,2025-10-20,T001,AutoZen Atocha,Madrid,C0084,V00091,M006,Pablo,Sí
2008064,2025-10-20,2025-10-21,T004,AutoZen Triana,Sevilla,C0131,V00146,M005,Irene,No
2008065,2025-10-20,2025-10-21,T002,AutoZen Norte,Madrid,C0301,V00327,M004,Leo,No
2008066,2025-10-20,2025-10-20,T001,AutoZen Atocha,Madrid,C0091,V00098,M005,Irene,No
2008067,2025-10-20,2025-10-22,T004,AutoZen Triana,Sevilla,C0214,V00241,M003,Nuria,No
2008068,2025-10-20,2025-10-20,T004,AutoZen Triana,Sevilla,C0370,V00400,M002,Sara,No
2008069,2025-10-20,2025-10-20,T004,AutoZen Triana,Sevilla,C0183,V00203,M003,Nuria,No
2008070,2025-10-20,2025-10-20,T003,AutoZen Mar,Valencia,C0671,V00734,M005,Irene,No
2008071,2025-10-20,2025-10-20,T001,AutoZen Atocha,Madrid,C0675,V00740,M001,Luis,No
2008072,2025-10-21,2025-10-22,T002,AutoZen Norte,Madrid,C0738,V00811,M002,Sara,No
2008073,2025-10-21,2025-10-23,T001,AutoZen Atocha,Madrid,C0184,V00205,M006,Pablo,No
2008074,2025-10-21,2025-10-21,T004,AutoZen Triana,Sevilla,C0548,V00601,M001,Luis,No
2008075,2025-10-21,2025-10-22,T001,AutoZen Atocha,Madrid,C0316,V00342,M004,Leo,No
2008076,2025-10-21,2025-10-21,T004,AutoZen Triana,Sevilla,C0135,V00153,M006,Pablo,No
2008077,2025-10-21,2025-10-22,T003,AutoZen Mar,Valencia,C0779,V00852,M002,Sara,No
2008078,2025-10-21,2025-10-21,T002,AutoZen Norte,Madrid,C0395,V00427,M004,Leo,No
2008079,2025-10-21,2025-10-22,T003,AutoZen Mar,Valencia,C0081,V00088,M004,Leo,No
2008080,2025-10-21,2025-10-21,T001,AutoZen Atocha,Madrid,C0053,V00060,M004,Leo,No
2008081,2025-10-21,2025-10-21,T002,AutoZen Norte,Madrid,C0299,V00325,M003,Nuria,No
2008082,2025-10-21,2025-10-21,T001,AutoZen Atocha,Madrid,C0422,V00458,M004,Leo,No
2008083,2025-10-22,2025-10-23,T001,AutoZen Atocha,Madrid,C0608,V00669,M004,Leo,No
2008084,2025-10-22,2025-10-23,T004,AutoZen Triana,Sevilla,C0875,V00960,M005,Irene,Sí
2008085,2025-10-22,2025-10-22,T003,AutoZen Mar,Valencia,C0182,V00201,M003,Nuria,No
2008086,2025-10-22,2025-10-22,T001,AutoZen Atocha,Madrid,C0688,V00754,M006,Pablo,No
2008087,2025-10-22,2025-10-22,T001,AutoZen Atocha,Madrid,C0508,V00556,M003,Nuria,No
2008088,2025-10-22,2025-10-22,T003,AutoZen Mar,Valencia,C0420,V00455,M006,Pablo,No
2008089,2025-10-22,2025-10-23,T002,AutoZen Norte,Madrid,C0115,V00125,M006,Pablo,No
2008090,2025-10-22,2025-10-22,T004,AutoZen Triana,Sevilla,C0413,V00448,M002,Sara,No
2008091,2025-10-22,2025-10-23,T004,AutoZen Triana,Sevilla,C0264,V00293,M005,Irene,No
2008092,2025-10-22,2025-10-22,T003,AutoZen Mar,Valencia,C0829,V00908,M003,Nuria,No
2008093,2025-10-22,2025-10-22,T004,AutoZen Triana,Sevilla,C0363,V00393,M003,Nuria,No
2008094,2025-10-23,2025-10-24,T004,AutoZen Triana,Sevilla,C0804,V00880,M001,Luis,No
2008095,2025-10-23,2025-10-24,T004,AutoZen Triana,Sevilla,C0876,V00961,M004,Leo,No
2008096,2025-10-23,2025-10-23,T002,AutoZen Norte,Madrid,C0637,V00701,M005,Irene,No
2008097,2025-10-23,2025-10-24,T003,AutoZen Mar,Valencia,C0898,V00985,M005,Irene,No
2008098,2025-10-24,2025-10-24,T003,AutoZen Mar,Valencia,C0713,V00783,M002,Sara,No
2008099,2025-10-24,2025-10-24,T004,AutoZen Triana,Sevilla,C0390,V00421,M005,Irene,No
2008100,2025-10-24,2025-10-25,T002,AutoZen Norte,Madrid,C0639,V00703,M003,Nuria,No
2008101,2025-10-24,2025-10-24,T004,AutoZen Triana,Sevilla,C0562,V00617,M006,Pablo,No
2008102,2025-10-24,2025-10-24,T002,AutoZen Norte,Madrid,C0207,V00232,M004,Leo,No
2008103,2025-10-24,2025-10-24,T001,AutoZen Atocha,Madrid,C0856,V00939,M003,Nuria,No
2008104,2025-10-24,2025-10-25,T004,AutoZen Triana,Sevilla,C0200,V00225,M004,Leo,No
2008105,2025-10-24,2025-10-26,T004,AutoZen Triana,Sevilla,C0395,V00427,M001,Luis,No
2008106,2025-10-24,2025-10-25,T003,AutoZen Mar,Valencia,C0084,V00091,M001,Luis,No
2008107,2025-10-24,2025-10-24,T004,AutoZen Triana,Sevilla,C0456,V00496,M002,Sara,No
2008108,2025-10-24,2025-10-24,T004,AutoZen Triana,Sevilla,C0551,V00605,M001,Luis,No
2008109,2025-10-25,2025-10-26,T003,AutoZen Mar,Valencia,C0126,V00140,M005,Irene,No
2008110,2025-10-25,2025-10-25,T003,AutoZen Mar,Valencia,C0887,V00973,M002,Sara,No
2008111,2025-10-25,2025-10-26,T004,AutoZen Triana,Sevilla,C0337,V00362,M005,Irene,No
2008112,2025-10-27,2025-10-27,T004,AutoZen Triana,Sevilla,C0204,V00229,M001,Luis,No
2008113,2025-10-27,2025-10-27,T004,AutoZen Triana,Sevilla,C0491,V00536,M003,Nuria,No
2008114,2025-10-27,2025-10-29,T001,AutoZen Atocha,Madrid,C0828,V00907,M004,Leo,Sí
2008115,2025-10-27,2025-10-27,T001,AutoZen Atocha,Madrid,C0272,V00301,M001,Luis,No
2008116,2025-10-27,2025-10-27,T003,AutoZen Mar,Valencia,C0687,V00753,M003,Nuria,No
2008117,2025-10-27,2025-10-28,T001,AutoZen Atocha,Madrid,C0020,V00024,M006,Pablo,No
2008118,2025-10-27,2025-10-27,T004,AutoZen Triana,Sevilla,C0889,V00975,M002,Sara,No
2008119,2025-10-27,2025-10-28,T004,AutoZen Triana,Sevilla,C0514,V00564,M001,Luis,No
2008120,2025-10-27,2025-10-28,T004,AutoZen Triana,Sevilla,C0896,V00983,M001,Luis,No
2008121,2025-10-27,2025-10-27,T001,AutoZen Atocha,Madrid,C0270,V00299,M003,Nuria,Sí
2008122,2025-10-27,2025-10-28,T002,AutoZen Norte,Madrid,C0630,V00694,M006,Pablo,No
2008123,2025-10-27,2025-10-27,T004,AutoZen Triana,Sevilla,C0126,V00140,M004,Leo,No
2008124,2025-10-28,2025-10-29,T003,AutoZen Mar,Valencia,C0331,V00356,M004,Leo,No
2008125,2025-10-28,2025-10-29,T004,AutoZen Triana,Sevilla,C0867,V00951,M004,Leo,No
2008126,2025-10-28,2025-10-28,T004,AutoZen Triana,Sevilla,C0722,V00795,M005,Irene,No
2008127,2025-10-28,2025-10-28,T001,AutoZen Atocha,Madrid,C0050,V00058,M005,Irene,No
2008128,2025-10-28,2025-10-28,T003,AutoZen Mar,Valencia,C0215,V00242,M001,Luis,Sí
2008129,2025-10-28,2025-10-29,T001,AutoZen Atocha,Madrid,C0811,V00889,M004,Leo,Sí
2008130,2025-10-28,2025-10-30,T002,AutoZen Norte,Madrid,C0288,V00315,M005,Irene,No
2008131,2025-10-28,2025-10-28,T003,AutoZen Mar,Valencia,C0428,V00465,M003,Nuria,No
2008132,2025-10-28,2025-10-28,T004,AutoZen Triana,Sevilla,C0137,V00155,M006,Pablo,No
2008133,2025-10-28,2025-10-29,T003,AutoZen Mar,Valencia,C0897,V00984,M006,Pablo,No
2008134,2025-10-28,2025-10-28,T002,AutoZen Norte,Madrid,C0710,V00780,M002,Sara,Sí
2008135,2025-10-28,2025-10-28,T002,AutoZen Norte,Madrid,C0065,V00073,M006,Pablo,No
2008136,2025-10-28,2025-10-29,T003,AutoZen Mar,Valencia,C0682,V00748,M005,Irene,No
2008137,2025-10-28,2025-10-28,T001,AutoZen Atocha,Madrid,C0111,V00121,M004,Leo,No
2008138,2025-10-28,2025-10-29,T001,AutoZen Atocha,Madrid,C0889,V00976,M005,Irene,No
2008139,2025-10-28,2025-10-28,T003,AutoZen Mar,Valencia,C0725,V00798,M003,Nuria,No
2008140,2025-10-29,2025-10-29,T001,AutoZen Atocha,Madrid,C0167,V00186,M001,Luis,No
2008141,2025-10-29,2025-10-30,T003,AutoZen Mar,Valencia,C0799,V00875,M001,Luis,No
2008142,2025-10-29,2025-10-30,T002,AutoZen Norte,Madrid,C0895,V00982,M001,Luis,Sí
2008143,2025-10-29,2025-10-30,T001,AutoZen Atocha,Madrid,C0797,V00872,M006,Pablo,No
2008144,2025-10-29,2025-10-30,T003,AutoZen Mar,Valencia,C0594,V00654,M006,Pablo,No
2008145,2025-10-30,2025-10-30,T003,AutoZen Mar,Valencia,C0565,V00621,M002,Sara,No
2008146,2025-10-30,2025-10-30,T004,AutoZen Triana,Sevilla,C0573,V00629,M003,Nuria,No
2008147,2025-10-30,2025-10-31,T004,AutoZen Triana,Sevilla,C0338,V00363,M001,Luis,No
2008148,2025-10-30,2025-10-31,T003,AutoZen Mar,Valencia,C0831,V00910,M003,Nuria,No
2008149,2025-10-30,2025-10-31,T001,AutoZen Atocha,Madrid,C0716,V00788,M004,Leo,No
2008150,2025-10-30,2025-10-30,T001,AutoZen Atocha,Madrid,C0467,V00508,M003,Nuria,No
2008151,2025-10-30,2025-10-30,T004,AutoZen Triana,Sevilla,C0106,V00115,M002,Sara,No
2008152,2025-10-30,2025-10-30,T003,AutoZen Mar,Valencia,C0851,V00933,M005,Irene,No
2008153,2025-10-30,2025-10-30,T004,AutoZen Triana,Sevilla,C0855,V00937,M004,Leo,No
2008154,2025-10-30,2025-10-30,T003,AutoZen Mar,Valencia,C0328,V00352,M004,Leo,No
2008155,2025-10-30,2025-10-30,T001,AutoZen Atocha,Madrid,C0568,V00624,M006,Pablo,No
2008156,2025-10-30,2025-10-30,T003,AutoZen Mar,Valencia,C0787,V00861,M002,Sara,No
2008157,2025-10-30,2025-11-01,T001,AutoZen Atocha,Madrid,C0830,V00909,M006,Pablo,Sí
2008158,2025-10-30,2025-10-31,T004,AutoZen Triana,Sevilla,C0406,V00440,M005,Irene,Sí
2008159,2025-10-31,2025-10-31,T001,AutoZen Atocha,Madrid,C0161,V00180,M001,Luis,No
2008160,2025-10-31,2025-10-31,T002,AutoZen Norte,Madrid,C0822,V00901,M002,Sara,No
2008161,2025-10-31,2025-11-01,T003,AutoZen Mar,Valencia,C0041,V00050,M005,Irene,No
2008162,2025-10-31,2025-10-31,T003,AutoZen Mar,Valencia,C0137,V00155,M003,Nuria,Sí
2008163,2025-10-31,2025-10-31,T001,AutoZen Atocha,Madrid,C0658,V00721,M006,Pablo,Sí
2008164,2025-10-31,2025-11-01,T002,AutoZen Norte,Madrid,C0304,V00330,M005,Irene,No
2008165,2025-11-01,2025-11-01,T004,AutoZen Triana,Sevilla,C0205,V00230,M001,Luis,No
2008166,2025-11-01,2025-11-02,T004,AutoZen Triana,Sevilla,C0030,V00037,M005,Irene,No
2008167,2025-11-01,2025-11-01,T001,AutoZen Atocha,Madrid,C0275,V00303,M002,Sara,No
2008168,2025-11-01,2025-11-02,T002,AutoZen Norte,Madrid,C0855,V00938,M006,Pablo,No
2008169,2025-11-01,2025-11-01,T003,AutoZen Mar,Valencia,C0832,V00911,M002,Sara,No
2008170,2025-11-01,2025-11-03,T001,AutoZen Atocha,Madrid,C0216,V00243,M002,Sara,No
2008171,2025-11-01,2025-11-01,T002,AutoZen Norte,Madrid,C0518,V00569,M002,Sara,No
2008172,2025-11-01,2025-11-01,T003,AutoZen Mar,Valencia,C0412,V00447,M001,Luis,No
2008173,2025-11-01,2025-11-02,T004,AutoZen Triana,Sevilla,C0063,V00070,M005,Irene,No
2008174,2025-11-01,2025-11-01,T004,AutoZen Triana,Sevilla,C0341,V00367,M001,Luis,No
2008175,2025-11-01,2025-11-01,T001,AutoZen Atocha,Madrid,C0543,V00595,M006,Pablo,No
2008176,2025-11-02,2025-11-02,T001,AutoZen Atocha,Madrid,C0615,V00676,M001,Luis,No
2008177,2025-11-03,2025-11-03,T003,AutoZen Mar,Valencia,C0337,V00362,M004,Leo,No
2008178,2025-11-03,2025-11-03,T003,AutoZen Mar,Valencia,C0036,V00043,M004,Leo,Sí
2008179,2025-11-03,2025-11-04,T001,AutoZen Atocha,Madrid,C0712,V00782,M001,Luis,No
2008180,2025-11-03,2025-11-03,T002,AutoZen Norte,Madrid,C0133,V00149,M002,Sara,No
2008181,2025-11-03,2025-11-03,T003,AutoZen Mar,Valencia,C0111,V00121,M002,Sara,No
2008182,2025-11-03,2025-11-03,T002,AutoZen Norte,Madrid,C0655,V00719,M005,Irene,No
2008183,2025-11-03,2025-11-04,T003,AutoZen Mar,Valencia,C0564,V00619,M001,Luis,No
2008184,2025-11-03,2025-11-03,T002,AutoZen Norte,Madrid,C0393,V00424,M006,Pablo,No
2008185,2025-11-03,2025-11-03,T002,AutoZen Norte,Madrid,C0346,V00373,M003,Nuria,No
2008186,2025-11-03,2025-11-04,T003,AutoZen Mar,Valencia,C0387,V00417,M003,Nuria,No
2008187,2025-11-03,2025-11-05,T001,AutoZen Atocha,Madrid,C0670,V00733,M006,Pablo,No
2008188,2025-11-04,2025-11-05,T001,AutoZen Atocha,Madrid,C0003,V00005,M003,Nuria,No
2008189,2025-11-04,2025-11-04,T003,AutoZen Mar,Valencia,C0837,V00918,M004,Leo,No
2008190,2025-11-04,2025-11-04,T004,AutoZen Triana,Sevilla,C0830,V00909,M001,Luis,No
2008191,2025-11-04,2025-11-06,T001,AutoZen Atocha,Madrid,C0899,V00986,M003,Nuria,No
2008192,2025-11-04,2025-11-04,T004,AutoZen Triana,Sevilla,C0222,V00249,M003,Nuria,No
2008193,2025-11-04,2025-11-06,T002,AutoZen Norte,Madrid,C0860,V00943,M003,Nuria,No
2008194,2025-11-05,2025-11-06,T002,AutoZen Norte,Madrid,C0631,V00695,M002,Sara,No
2008195,2025-11-05,2025-11-05,T002,AutoZen Norte,Madrid,C0226,V00253,M006,Pablo,No
2008196,2025-11-05,2025-11-05,T001,AutoZen Atocha,Madrid,C0446,V00485,M003,Nuria,No
2008197,2025-11-05,2025-11-06,T002,AutoZen Norte,Madrid,C0526,V00577,M006,Pablo,No
2008198,2025-11-05,2025-11-06,T001,AutoZen Atocha,Madrid,C0774,V00848,M005,Irene,No
2008199,2025-11-05,2025-11-07,T002,AutoZen Norte,Madrid,C0577,V00633,M006,Pablo,No
2008200,2025-11-06,2025-11-06,T002,AutoZen Norte,Madrid,C0833,V00912,M004,Leo,No
2008201,2025-11-06,2025-11-06,T004,AutoZen Triana,Sevilla,C0642,V00706,M001,Luis,No
2008202,2025-11-06,2025-11-06,T003,AutoZen Mar,Valencia,C0714,V00784,M001,Luis,No
2008203,2025-11-06,2025-11-08,T002,AutoZen Norte,Madrid,C0673,V00737,M006,Pablo,No
2008204,2025-11-06,2025-11-07,T002,AutoZen Norte,Madrid,C0513,V00563,M006,Pablo,No
2008205,2025-11-06,2025-11-06,T003,AutoZen Mar,Valencia,C0071,V00078,M002,Sara,No
2008206,2025-11-06,2025-11-06,T003,AutoZen Mar,Valencia,C0865,V00949,M001,Luis,No
2008207,2025-11-06,2025-11-07,T003,AutoZen Mar,Valencia,C0455,V00494,M002,Sara,No
2008208,2025-11-06,2025-11-06,T001,AutoZen Atocha,Madrid,C0390,V00421,M005,Irene,No
2008209,2025-11-06,2025-11-07,T001,AutoZen Atocha,Madrid,C0259,V00288,M001,Luis,No
2008210,2025-11-06,2025-11-07,T003,AutoZen Mar,Valencia,C0095,V00102,M001,Luis,No
2008211,2025-11-07,2025-11-07,T004,AutoZen Triana,Sevilla,C0900,V00988,M005,Irene,No
2008212,2025-11-07,2025-11-07,T002,AutoZen Norte,Madrid,C0029,V00036,M004,Leo,No
2008213,2025-11-07,2025-11-07,T004,AutoZen Triana,Sevilla,C0741,V00814,M004,Leo,No
2008214,2025-11-07,2025-11-08,T002,AutoZen Norte,Madrid,C0202,V00227,M002,Sara,No
2008215,2025-11-07,2025-11-07,T003,AutoZen Mar,Valencia,C0846,V00928,M003,Nuria,Sí
2008216,2025-11-07,2025-11-07,T004,AutoZen Triana,Sevilla,C0193,V00218,M004,Leo,No
2008217,2025-11-07,2025-11-07,T003,AutoZen Mar,Valencia,C0127,V00141,M006,Pablo,No
2008218,2025-11-08,2025-11-08,T004,AutoZen Triana,Sevilla,C0087,V00093,M001,Luis,No
2008219,2025-11-08,2025-11-08,T004,AutoZen Triana,Sevilla,C0691,V00757,M006,Pablo,No
2008220,2025-11-08,2025-11-09,T004,AutoZen Triana,Sevilla,C0042,V00051,M001,Luis,No
2008221,2025-11-08,2025-11-08,T004,AutoZen Triana,Sevilla,C0692,V00758,M001,Luis,No
2008222,2025-11-08,2025-11-08,T001,AutoZen Atocha,Madrid,C0561,V00616,M006,Pablo,No
2008223,2025-11-08,2025-11-08,T001,AutoZen Atocha,Madrid,C0203,V00228,M003,Nuria,No
