ReservaID,LineaID,HotelID,HotelNombre,DestinoID,PaisDestino,CiudadDestino,Regimen,Noches,Viajeros,PrecioNoche
3005249,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Solo alojamiento,5,1,115.5
3005250,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,6,2,81.22
3005251,1,H0009,Aureo París 1,D004,Francia,París,Media pensión,5,1,94.5
3005252,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,2,2,83.12
3005253,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,6,2,99.0
3005254,1,H0003,Atlas Roma 3,D001,Italia,Roma,Solo alojamiento,2,3,99.75
3005255,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,5,2,126.0
3005256,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,3,1,74.81
3005257,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,4,2,110.25
3005258,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,2,1,81.22
3005259,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Solo alojamiento,2,2,132.3
3005260,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,3,1,85.5
3005261,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,4,4,104.74
3005262,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,4,2,104.74
3005263,1,H0009,Aureo París 1,D004,Francia,París,Media pensión,3,1,99.23
3005264,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,7,2,122.85
3005265,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,4,1,104.74
3005266,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Pensión completa,3,1,70.88
3005267,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,4,3,89.78
3005268,1,H0009,Aureo París 1,D004,Francia,París,Media pensión,4,2,94.5
3005269,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,6,2,78.75
3005270,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,4,2,115.5
3005271,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,2,2,59.85
3005272,1,H0003,Atlas Roma 3,D001,Italia,Roma,Desayuno,2,3,104.74
3005273,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,4,2,118.75
3005274,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,3,2,94.76
3005275,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,2,1,183.75
3005276,1,H0003,Atlas Roma 3,D001,Italia,Roma,Solo alojamiento,4,2,104.74
3005277,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,3,1,59.85
3005278,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,3,1,81.22
3005279,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,4,1,67.5
3005280,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,3,4,111.15
3005281,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Solo alojamiento,7,4,109.72
3005282,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,2,70.88
3005283,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,3,2,81.22
3005284,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,5,1,94.5
3005285,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,3,2,103.95
3005286,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,6,1,183.75
3005287,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Desayuno,3,1,115.5
3005288,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,4,2,112.81
3005289,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,6,1,104.74
3005290,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,4,1,104.74
3005291,1,H0001,CityStay Roma 1,D001,Italia,Roma,Pensión completa,4,1,104.74
3005292,1,H0030,Atlas Valencia 2,D011,España,Valencia,Pensión completa,4,4,73.5
3005293,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Media pensión,4,1,121.28
3005294,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,2,1,129.67
3005295,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,4,1,175.0
3005296,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,3,2,175.0
3005297,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,4,1,81.22
3005298,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,2,2,64.12
3005299,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,5,2,117.0
3005300,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,2,2,91.88
3005301,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,2,2,126.0
3005302,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,3,2,63.0
3005303,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,3,1,121.28
3005304,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,3,4,63.0
3005305,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,2,1,83.12
3005306,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,3,1,70.88
3005307,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,2,2,115.5
3005308,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,5,3,89.77
3005309,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,4,3,117.0
3005310,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,6,4,91.88
3005311,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,3,1,115.5
3005312,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,2,2,83.12
3005313,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Desayuno,6,2,89.78
3005314,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,3,2,110.25
3005315,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,2,3,81.22
3005316,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,2,3,94.76
3005317,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,3,2,78.75
3005318,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,6,2,85.5
3005319,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,4,3,74.81
3005320,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,2,1,115.5
3005321,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Solo alojamiento,2,1,121.28
3005322,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,2,2,118.75
3005323,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,4,1,115.76
3005324,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,1,99.75
3005325,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,6,1,67.5
3005326,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Pensión completa,3,1,112.81
3005327,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,5,1,83.12
3005328,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,2,2,99.75
3005329,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,5,1,99.75
3005330,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,4,1,70.88
3005331,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,2,2,183.75
3005332,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Desayuno,3,1,85.5
3005333,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,2,1,119.7
3005334,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,7,2,166.25
3005335,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,2,4,117.0
3005336,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Desayuno,4,2,124.69
3005337,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,6,2,73.5
3005338,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Desayuno,5,1,126.0
3005339,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Desayuno,3,1,132.3
3005340,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Desayuno,7,1,104.74
3005341,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,2,3,83.12
3005342,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,5,4,67.5
3005343,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,3,3,77.17
3005344,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,2,3,154.35
3005345,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,6,1,154.38
3005346,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,4,2,154.35
3005347,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,4,3,115.5
3005348,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,4,3,73.5
3005349,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,4,2,117.0
3005350,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,6,1,122.85
3005351,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,4,1,87.5
3005352,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,5,3,124.69
3005353,1,H0002,Sakura Roma 2,D001,Italia,Roma,Pensión completa,5,2,94.76
3005354,1,H0003,Atlas Roma 3,D001,Italia,Roma,Desayuno,2,2,104.74
3005355,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,3,4,87.5
3005356,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,2,2,85.5
3005357,1,H0003,Atlas Roma 3,D001,Italia,Roma,Solo alojamiento,6,2,94.76
3005358,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,4,2,117.0
3005359,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,5,1,115.5
3005360,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,2,1,85.5
3005361,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,2,2,170.62
3005362,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,2,2,132.3
3005363,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Media pensión,3,4,119.7
3005364,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Pensión completa,3,2,67.5
3005365,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,4,2,110.25
3005366,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,2,2,73.5
3005367,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,7,1,94.76
3005368,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,4,1,85.5
3005369,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,4,2,67.5
3005370,1,H0001,CityStay Roma 1,D001,Italia,Roma,Pensión completa,4,1,104.74
3005371,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,2,2,94.05
3005372,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,7,1,136.5
3005373,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,3,1,118.75
3005374,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,1,99.75
3005375,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,6,4,117.0
3005376,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,2,2,94.5
3005377,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,7,1,99.75
3005378,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,3,1,78.75
3005379,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,2,4,104.74
3005380,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,3,2,63.0
3005381,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,2,3,121.28
3005382,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,4,1,81.22
3005383,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,7,1,175.0
3005384,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,4,1,85.5
3005385,1,H0031,Aureo Valencia 3,D011,España,Valencia,Desayuno,5,2,63.0
3005386,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,5,1,81.22
3005387,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,3,1,85.5
3005388,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,2,1,78.75
3005389,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,5,2,59.85
3005390,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,2,1,81.22
3005391,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Solo alojamiento,3,2,104.74
3005392,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Pensión completa,3,2,126.0
3005393,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,5,1,87.5
3005394,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,3,2,119.7
3005395,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,6,2,63.0
3005396,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,3,1,111.15
3005397,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,2,1,147.0
3005398,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,2,4,99.0
3005399,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,2,67.5
3005400,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,3,1,77.17
3005401,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,2,1,166.25
3005402,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,2,1,87.5
3005403,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,3,1,132.3
3005404,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,5,1,63.0
3005405,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,6,2,99.0
3005406,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,4,2,73.5
3005407,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,2,2,89.77
3005408,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,6,2,183.75
3005409,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,6,1,109.72
3005410,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,5,1,124.69
3005411,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,3,1,70.88
3005412,1,H0002,Sakura Roma 2,D001,Italia,Roma,Solo alojamiento,7,1,94.76
3005413,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,4,3,99.75
3005414,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,5,2,115.5
3005415,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,4,2,110.25
3005416,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,2,1,69.83
3005417,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Media pensión,2,2,154.35
3005418,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,3,2,91.88
3005419,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,4,3,78.75
3005420,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,3,4,82.69
3005421,1,H0010,Sakura París 2,D004,Francia,París,Desayuno,4,2,94.5
3005422,1,H0029,Sakura Valencia 1,D011,España,Valencia,Desayuno,6,2,87.5
3005423,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,5,1,83.12
3005424,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,3,2,87.5
3005425,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Media pensión,3,2,99.75
3005426,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,6,4,104.74
3005427,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,3,2,104.74
3005428,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,6,2,136.5
3005429,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,7,1,81.22
3005430,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,3,2,94.05
3005431,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,6,2,74.81
3005432,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,6,1,117.0
3005433,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Media pensión,2,1,122.85
3005434,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,2,1,63.0
3005435,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Media pensión,3,1,109.72
3005436,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,7,2,115.5
3005437,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,6,2,126.0
3005438,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,6,2,115.5
3005439,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,2,2,110.25
3005440,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,6,1,59.85
3005441,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,5,1,78.75
3005442,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,2,2,99.0
3005443,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,5,2,117.0
3005444,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,6,2,70.88
3005445,1,H0031,Aureo Valencia 3,D011,España,Valencia,Media pensión,4,1,63.0
3005446,1,H0030,Atlas Valencia 2,D011,España,Valencia,Pensión completa,5,2,73.5
3005447,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Desayuno,3,2,109.72
3005448,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,7,2,85.5
3005449,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,3,3,104.74
3005450,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,3,1,121.28
3005451,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,6,3,67.5
3005452,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,4,1,117.0
3005453,1,H0010,Sakura París 2,D004,Francia,París,Desayuno,6,1,94.5
3005454,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,5,2,63.0
3005455,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,6,2,99.75
3005456,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,2,94.76
3005457,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,3,1,115.5
3005458,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,6,2,70.88
3005459,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,4,4,122.85
3005460,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,2,2,94.76
3005461,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,6,2,91.88
3005462,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,5,1,89.78
3005463,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,4,2,143.33
3005464,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,7,2,67.5
3005465,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,4,2,91.88
3005466,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,3,2,78.75
3005467,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,2,3,89.78
3005468,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,4,1,99.23
3005469,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,2,3,89.78
3005470,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,3,4,115.5
3005471,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Desayuno,6,1,147.0
3005472,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,3,1,162.5
3005473,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,5,4,81.22
3005474,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,3,1,99.75
3005475,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,2,2,69.83
3005476,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,6,2,154.38
3005477,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,4,2,78.75
3005478,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,6,1,63.0
3005479,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,3,3,91.88
3005480,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,5,2,94.5
3005481,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,4,2,67.5
3005482,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,3,2,94.5
3005483,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,6,4,83.12
3005484,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,5,2,115.76
3005485,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,5,3,89.78
3005486,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,5,1,85.5
3005487,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,4,3,118.75
3005488,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,2,3,117.0
3005489,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,2,2,170.62
3005490,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,3,3,73.5
3005491,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Pensión completa,4,2,143.33
3005492,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,2,1,118.75
3005493,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,4,2,99.0
3005494,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,5,1,89.78
3005495,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,3,1,77.17
3005496,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,2,2,121.28
3005497,1,H0029,Sakura Valencia 1,D011,España,Valencia,Media pensión,3,3,83.12
3005498,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,2,1,143.33
3005499,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,5,2,104.74
3005500,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,5,3,89.78
3005501,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,4,1,67.5
3005502,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,3,1,175.0
3005503,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,5,2,166.25
3005504,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,2,2,85.5
3005505,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Solo alojamiento,5,2,87.5
3005506,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Desayuno,5,3,118.75
3005507,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,7,2,89.78
3005508,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,5,2,94.5
3005509,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,6,1,87.5
3005510,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Pensión completa,7,1,99.75
3005511,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,3,2,73.5
3005512,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Desayuno,3,4,94.76
3005513,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,5,2,104.74
3005514,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Solo alojamiento,6,1,81.22
3005515,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Desayuno,2,2,83.12
3005516,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Solo alojamiento,4,4,136.5
3005517,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,2,2,99.75
3005518,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,2,4,89.78
3005519,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,4,3,104.74
3005520,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,4,2,67.5
3005521,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,4,1,166.25
3005522,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,3,1,183.75
3005523,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,5,1,94.76
3005524,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,4,2,83.12
3005525,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,3,2,126.0
3005526,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,6,1,85.5
3005527,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,5,1,99.23
3005528,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,3,1,85.5
3005529,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,3,4,87.5
3005530,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Solo alojamiento,5,4,166.25
3005531,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,3,2,69.83
3005532,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,7,2,85.5
3005533,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,3,4,162.5
