EnvioID,FechaCreacion,FechaEntrega,ClienteID,OrigenCiudadID,DestinoCiudadID,ServicioID,EstadoID,TransportistaID,PesoKg,VolumenM3,Coste
15026158,2025-10-31,2025-11-01,CL0099,CI011,CI003,SV02,ST06,TR04,5.12,0.061,31.08
15026159,2025-10-31,2025-11-01,CL0076,CI005,CI012,SV03,ST04,TR04,8.25,0.118,50.29
15026160,2025-10-31,2025-11-01,CL0164,CI006,CI001,SV03,ST04,TR02,7.4,0.314,55.84
15026161,2025-10-31,2025-11-01,CL0351,CI008,CI005,SV04,ST03,TR01,2.67,0.088,27.51
15026162,2025-10-31,2025-11-03,CL0363,CI003,CI002,SV01,ST02,TR04,2.51,0.055,13.64
15026163,2025-10-31,2025-11-01,CL0160,CI007,CI001,SV03,ST04,TR04,2.12,0.082,23.25
15026164,2025-10-31,2025-11-03,CL0321,CI002,CI011,SV01,ST04,TR01,5.14,0.183,48.77
15026165,2025-10-31,2025-11-02,CL0290,CI007,CI012,SV01,ST04,TR02,1.02,0.087,26.97
15026166,2025-10-31,2025-11-02,CL0205,CI009,CI012,SV01,ST04,TR04,2.07,0.222,54.4
15026167,2025-10-31,2025-11-03,CL0332,CI008,CI003,SV01,ST02,TR01,0.95,0.174,28.6
15026168,2025-11-01,2025-11-02,CL0317,CI001,CI011,SV02,ST04,TR03,2.57,0.185,48.66
15026169,2025-11-01,2025-11-05,CL0198,CI009,CI003,SV01,ST04,TR01,6.55,0.107,36.84
15026170,2025-11-01,2025-11-03,CL0060,CI008,CI005,SV01,ST02,TR04,2.89,0.363,54.24
15026171,2025-11-01,2025-11-02,CL0078,CI003,CI005,SV02,ST03,TR02,4.67,0.441,61.39
15026172,2025-11-01,2025-11-03,CL0177,CI006,CI006,SV02,ST04,TR01,5.53,0.071,21.0
15026173,2025-11-01,2025-11-04,CL0267,CI011,CI007,SV01,ST05,TR01,2.15,0.16,42.62
15026174,2025-11-01,2025-11-03,CL0276,CI013,CI009,SV02,ST04,TR01,1.9,0.075,27.68
15026175,2025-11-01,2025-11-05,CL0185,CI004,CI005,SV04,ST04,TR02,12.64,0.231,57.85
15026176,2025-11-01,2025-11-02,CL0024,CI008,CI011,SV01,ST04,TR02,2.49,0.11,33.51
15026177,2025-11-01,2025-11-04,CL0074,CI008,CI010,SV01,ST04,TR01,7.06,0.321,80.6
15026178,2025-11-01,2025-11-04,CL0108,CI009,CI003,SV01,ST03,TR02,3.87,0.238,60.07
15026179,2025-11-01,2025-11-03,CL0357,CI011,CI010,SV02,ST02,TR04,3.99,0.047,26.77
15026180,2025-11-01,2025-11-02,CL0132,CI013,CI002,SV02,ST04,TR04,2.09,0.165,44.36
15026181,2025-11-01,2025-11-04,CL0267,CI007,CI008,SV01,ST04,TR02,16.23,0.122,36.48
15026182,2025-11-01,2025-11-04,CL0295,CI011,CI012,SV01,ST04,TR04,2.33,0.185,45.29
15026183,2025-11-01,2025-11-01,CL0055,CI005,CI013,SV03,ST04,TR02,4.29,0.098,45.56
15026184,2025-11-01,2025-11-01,CL0151,CI001,CI005,SV03,ST02,TR03,4.13,0.101,27.34
15026185,2025-11-01,2025-11-04,CL0086,CI013,CI006,SV04,ST04,TR01,13.92,0.234,90.57
15026186,2025-11-01,2025-11-04,CL0319,CI006,CI012,SV01,ST04,TR03,1.9,0.076,27.43
15026187,2025-11-01,2025-11-01,CL0344,CI008,CI013,SV03,ST04,TR02,3.76,0.217,65.48
15026188,2025-11-02,2025-11-04,CL0192,CI004,CI001,SV02,ST03,TR01,2.36,0.393,53.94
15026189,2025-11-02,2025-11-04,CL0368,CI007,CI011,SV04,ST04,TR03,6.32,0.279,88.27
15026190,2025-11-02,2025-11-05,CL0264,CI004,CI001,SV01,ST03,TR03,2.31,0.061,14.9
15026191,2025-11-02,2025-11-04,CL0070,CI012,CI004,SV01,ST04,TR02,1.29,0.125,36.39
15026192,2025-11-02,2025-11-04,CL0181,CI009,CI001,SV02,ST02,TR01,3.59,0.526,112.25
15026193,2025-11-02,2025-11-03,CL0237,CI003,CI002,SV02,ST04,TR03,2.27,0.099,21.42
15026194,2025-11-02,2025-11-05,CL0149,CI007,CI011,SV01,ST04,TR01,8.53,0.218,62.94
15026195,2025-11-02,2025-11-06,CL0184,CI011,CI003,SV04,ST03,TR04,5.92,0.184,72.93
15026196,2025-11-02,2025-11-04,CL0013,CI003,CI013,SV02,ST04,TR01,3.3,0.617,135.22
15026197,2025-11-02,2025-11-03,CL0154,CI003,CI008,SV01,ST04,TR04,16.25,0.451,77.96
15026198,2025-11-02,2025-11-05,CL0203,CI013,CI004,SV01,ST04,TR02,9.17,0.578,139.63
15026199,2025-11-02,2025-11-04,CL0166,CI011,CI010,SV02,ST04,TR02,2.33,0.118,36.11
15026200,2025-11-02,2025-11-03,CL0235,CI007,CI009,SV01,ST04,TR03,2.45,0.051,22.12
15026201,2025-11-02,2025-11-06,CL0224,CI013,CI008,SV04,ST04,TR04,1.25,0.221,66.34
15026202,2025-11-02,2025-11-03,CL0173,CI010,CI007,SV02,ST04,TR03,2.91,0.096,32.89
15026203,2025-11-02,2025-11-04,CL0106,CI002,CI004,SV02,ST04,TR02,2.05,0.054,15.82
15026204,2025-11-02,2025-11-04,CL0194,CI008,CI009,SV02,ST06,TR04,3.23,0.153,43.73
15026205,2025-11-02,2025-11-03,CL0102,CI009,CI004,SV03,ST04,TR04,2.32,0.086,38.25
15026206,2025-11-02,2025-11-07,CL0188,CI009,CI011,SV04,ST04,TR03,3.38,0.143,57.92
15026207,2025-11-03,2025-11-06,CL0103,CI001,CI010,SV01,ST04,TR04,1.52,0.116,33.26
15026208,2025-11-03,2025-11-05,CL0256,CI011,CI006,SV02,ST04,TR01,2.34,0.037,22.47
15026209,2025-11-03,2025-11-04,CL0083,CI006,CI008,SV02,ST01,TR03,6.18,0.084,21.98
15026210,2025-11-03,2025-11-05,CL0180,CI002,CI001,SV02,ST04,TR04,7.54,0.211,39.61
15026211,2025-11-03,2025-11-04,CL0259,CI013,CI004,SV01,ST04,TR02,6.24,0.229,58.67
15026212,2025-11-03,2025-11-06,CL0358,CI011,CI009,SV04,ST04,TR01,2.94,0.117,52.3
15026213,2025-11-03,2025-11-05,CL0253,CI001,CI004,SV02,ST04,TR01,1.08,0.33,50.48
15026214,2025-11-03,2025-11-05,CL0056,CI003,CI013,SV01,ST04,TR04,7.25,0.375,91.24
15026215,2025-11-03,2025-11-06,CL0137,CI004,CI003,SV01,ST04,TR04,5.26,0.088,20.79
15026216,2025-11-03,2025-11-04,CL0340,CI001,CI007,SV03,ST04,TR01,2.56,0.025,17.64
15026217,2025-11-03,2025-11-05,CL0022,CI002,CI012,SV02,ST04,TR04,4.06,0.211,61.28
15026218,2025-11-03,2025-11-05,CL0303,CI010,CI011,SV01,ST04,TR02,5.78,0.255,66.08
15026219,2025-11-03,2025-11-04,CL0230,CI005,CI008,SV03,ST06,TR03,3.73,0.094,26.14
15026220,2025-11-03,2025-11-06,CL0062,CI001,CI004,SV01,ST05,TR03,4.09,0.286,41.33
15026221,2025-11-03,2025-11-05,CL0198,CI013,CI011,SV02,ST02,TR02,2.22,0.053,26.64
15026222,2025-11-03,2025-11-04,CL0004,CI011,CI010,SV02,ST04,TR04,3.48,0.146,45.04
15026223,2025-11-03,2025-11-05,CL0314,CI002,CI011,SV02,ST03,TR03,4.64,0.097,37.31
15026224,2025-11-03,2025-11-07,CL0057,CI012,CI003,SV04,ST04,TR03,2.82,0.037,38.6
15026225,2025-11-03,2025-11-04,CL0040,CI002,CI003,SV02,ST04,TR03,4.44,0.217,39.41
15026226,2025-11-03,2025-11-05,CL0122,CI011,CI003,SV02,ST03,TR01,7.35,0.529,124.15
15026227,2025-11-03,2025-11-08,CL0182,CI010,CI004,SV04,ST04,TR02,3.58,0.135,56.68
15026228,2025-11-03,2025-11-05,CL0076,CI003,CI004,SV02,ST04,TR01,5.59,0.181,34.25
15026229,2025-11-03,2025-11-05,CL0141,CI006,CI012,SV01,ST04,TR01,1.01,0.268,61.71
15026230,2025-11-03,2025-11-04,CL0286,CI007,CI003,SV03,ST04,TR02,4.46,0.295,50.91
15026231,2025-11-03,2025-11-09,CL0313,CI005,CI001,SV04,ST03,TR03,7.22,0.124,35.51
15026232,2025-11-04,2025-11-05,CL0349,CI003,CI005,SV02,ST04,TR02,2.7,0.207,36.51
15026233,2025-11-04,2025-11-06,CL0367,CI011,CI001,SV02,ST04,TR01,2.22,0.069,28.44
15026234,2025-11-04,2025-11-05,CL0184,CI003,CI011,SV01,ST04,TR03,6.27,0.067,32.23
15026235,2025-11-04,2025-11-05,CL0347,CI001,CI009,SV02,ST02,TR03,1.81,0.113,36.3
15026236,2025-11-04,2025-11-08,CL0282,CI002,CI004,SV04,ST04,TR03,2.8,0.187,43.01
15026237,2025-11-04,2025-11-07,CL0065,CI009,CI011,SV01,ST04,TR01,3.99,0.124,36.44
15026238,2025-11-04,2025-11-06,CL0272,CI010,CI013,SV01,ST02,TR02,3.22,0.113,35.13
15026239,2025-11-04,2025-11-04,CL0165,CI007,CI002,SV03,ST02,TR04,1.91,0.05,20.18
15026240,2025-11-04,2025-11-05,CL0224,CI010,CI004,SV02,ST05,TR01,2.08,0.089,30.48
15026241,2025-11-04,2025-11-10,CL0145,CI002,CI010,SV04,ST06,TR02,1.95,0.127,52.79
15026242,2025-11-04,2025-11-05,CL0011,CI009,CI010,SV02,ST04,TR04,2.27,0.177,32.32
15026243,2025-11-04,2025-11-04,CL0314,CI011,CI004,SV03,ST04,TR04,11.15,0.119,57.3
15026244,2025-11-04,2025-11-06,CL0022,CI012,CI006,SV02,ST02,TR02,3.51,0.309,76.38
15026245,2025-11-04,2025-11-05,CL0323,CI013,CI007,SV02,ST04,TR04,2.41,0.242,61.93
15026246,2025-11-04,2025-11-06,CL0078,CI007,CI009,SV01,ST05,TR03,2.5,0.431,99.91
15026247,2025-11-04,2025-11-05,CL0271,CI012,CI007,SV03,ST04,TR04,4.78,0.12,45.91
15026248,2025-11-04,2025-11-05,CL0178,CI011,CI005,SV02,ST04,TR03,5.58,0.277,73.22
15026249,2025-11-04,2025-11-05,CL0264,CI013,CI006,SV02,ST01,TR04,3.02,0.162,49.83
15026250,2025-11-04,2025-11-05,CL0216,CI010,CI006,SV02,ST04,TR03,3.93,0.044,27.41
15026251,2025-11-04,2025-11-07,CL0169,CI006,CI011,SV04,ST05,TR03,3.83,0.139,57.8
15026252,2025-11-04,2025-11-06,CL0030,CI002,CI006,SV01,ST04,TR04,7.71,0.043,17.6
15026253,2025-11-04,2025-11-05,CL0016,CI013,CI012,SV02,ST04,TR04,5.33,0.13,44.64
15026254,2025-11-04,2025-11-06,CL0191,CI002,CI013,SV02,ST03,TR02,2.34,0.248,59.84
15026255,2025-11-04,2025-11-06,CL0049,CI012,CI006,SV01,ST04,TR01,0.73,0.095,28.09
15026256,2025-11-04,2025-11-05,CL0195,CI006,CI001,SV03,ST03,TR01,1.23,0.102,24.85
15026257,2025-11-05,2025-11-05,CL0316,CI006,CI010,SV03,ST03,TR02,5.68,0.112,50.49
15026258,2025-11-05,2025-11-08,CL0229,CI008,CI013,SV01,ST02,TR01,3.44,0.073,26.38
15026259,2025-11-05,2025-11-09,CL0080,CI003,CI001,SV01,ST04,TR02,2.43,0.215,35.16
15026260,2025-11-05,2025-11-06,CL0226,CI011,CI008,SV02,ST04,TR03,3.56,0.102,36.71
15026261,2025-11-05,2025-11-07,CL0047,CI002,CI004,SV02,ST04,TR02,3.18,0.343,51.52
15026262,2025-11-05,2025-11-09,CL0207,CI013,CI002,SV04,ST04,TR02,7.26,0.147,61.06
15026263,2025-11-05,2025-11-06,CL0277,CI011,CI001,SV02,ST04,TR02,2.95,0.098,36.82
15026264,2025-11-05,2025-11-07,CL0072,CI011,CI004,SV02,ST04,TR04,3.76,0.105,39.45
15026265,2025-11-05,2025-11-06,CL0054,CI003,CI007,SV03,ST04,TR02,2.74,0.263,43.25
15026266,2025-11-05,2025-11-07,CL0240,CI013,CI002,SV01,ST04,TR01,3.31,0.079,30.17
15026267,2025-11-05,2025-11-07,CL0374,CI007,CI006,SV02,ST03,TR02,5.64,0.365,56.38
15026268,2025-11-05,2025-11-06,CL0061,CI005,CI013,SV02,ST04,TR02,2.84,0.154,45.66
15026269,2025-11-05,2025-11-07,CL0348,CI013,CI003,SV01,ST04,TR04,3.05,0.09,32.0
15026270,2025-11-05,2025-11-07,CL0054,CI006,CI013,SV01,ST04,TR04,4.39,0.139,43.9
15026271,2025-11-05,2025-11-09,CL0001,CI004,CI006,SV04,ST04,TR01,3.82,0.067,27.48
15026272,2025-11-05,2025-11-11,CL0272,CI011,CI008,SV04,ST04,TR01,2.81,0.198,67.66
15026273,2025-11-05,2025-11-07,CL0337,CI001,CI006,SV02,ST04,TR04,0.98,0.199,32.26
15026274,2025-11-05,2025-11-07,CL0263,CI006,CI005,SV02,ST04,TR03,3.44,0.184,32.68
15026275,2025-11-05,2025-11-07,CL0165,CI008,CI012,SV02,ST03,TR03,2.85,0.209,56.23
15026276,2025-11-05,2025-11-06,CL0187,CI006,CI012,SV02,ST04,TR02,2.61,0.095,32.3
15026277,2025-11-05,2025-11-07,CL0045,CI006,CI001,SV02,ST03,TR01,2.87,0.508,71.04
15026278,2025-11-05,2025-11-08,CL0373,CI009,CI010,SV01,ST04,TR01,3.27,0.046,14.66
15026279,2025-11-05,2025-11-06,CL0286,CI009,CI001,SV03,ST04,TR01,4.21,0.608,141.2
15026280,2025-11-05,2025-11-05,CL0238,CI002,CI009,SV03,ST04,TR02,2.1,0.217,59.93
15026281,2025-11-05,2025-11-06,CL0163,CI007,CI001,SV02,ST04,TR02,4.91,0.062,18.39
15026282,2025-11-05,2025-11-05,CL0217,CI006,CI011,SV03,ST04,TR03,6.32,0.039,33.24
15026283,2025-11-05,2025-11-08,CL0032,CI003,CI007,SV01,ST04,TR02,1.6,0.143,24.1
15026284,2025-11-05,2025-11-06,CL0250,CI001,CI008,SV02,ST04,TR02,3.88,0.116,24.91
15026285,2025-11-05,2025-11-06,CL0285,CI004,CI013,SV02,ST04,TR04,3.29,0.15,45.54
15026286,2025-11-05,2025-11-07,CL0205,CI010,CI002,SV02,ST04,TR03,8.64,0.051,32.52
15026287,2025-11-05,2025-11-08,CL0273,CI006,CI008,SV01,ST02,TR01,3.05,0.266,40.17
15026288,2025-11-05,2025-11-08,CL0168,CI008,CI006,SV02,ST04,TR01,3.11,0.139,25.63
15026289,2025-11-05,2025-11-07,CL0304,CI004,CI002,SV01,ST04,TR03,1.65,0.08,15.76
15026290,2025-11-05,2025-11-06,CL0265,CI008,CI013,SV03,ST02,TR03,15.29,0.138,66.91
15026291,2025-11-05,2025-11-06,CL0090,CI009,CI004,SV02,ST04,TR03,1.78,0.165,43.93
15026292,2025-11-05,2025-11-07,CL0300,CI011,CI002,SV01,ST04,TR02,3.45,0.076,29.78
15026293,2025-11-06,2025-11-08,CL0219,CI012,CI002,SV01,ST04,TR03,2.7,0.108,33.42
15026294,2025-11-06,2025-11-07,CL0007,CI006,CI002,SV02,ST04,TR04,7.71,0.214,40.12
15026295,2025-11-06,2025-11-08,CL0021,CI002,CI011,SV02,ST04,TR01,3.85,0.215,55.88
15026296,2025-11-06,2025-11-08,CL0002,CI003,CI013,SV01,ST03,TR02,5.17,0.099,35.25
15026297,2025-11-06,2025-11-07,CL0129,CI001,CI009,SV01,ST04,TR03,2.03,0.093,31.06
15026298,2025-11-06,2025-11-07,CL0326,CI006,CI012,SV03,ST04,TR03,3.05,0.318,88.04
15026299,2025-11-06,2025-11-08,CL0157,CI003,CI013,SV02,ST04,TR01,3.0,0.167,50.8
15026300,2025-11-06,2025-11-09,CL0251,CI009,CI012,SV01,ST04,TR03,2.78,0.074,25.66
15026301,2025-11-06,2025-11-07,CL0360,CI012,CI002,SV03,ST04,TR04,2.8,0.091,39.9
15026302,2025-11-06,2025-11-09,CL0064,CI006,CI011,SV01,ST05,TR03,3.35,0.062,25.53
15026303,2025-11-06,2025-11-08,CL0161,CI002,CI013,SV02,ST04,TR01,7.47,0.081,38.31
15026304,2025-11-06,2025-11-08,CL0053,CI008,CI005,SV01,ST04,TR03,6.57,0.09,22.21
15026305,2025-11-06,2025-11-12,CL0251,CI013,CI008,SV04,ST04,TR03,4.58,0.108,52.93
15026306,2025-11-06,2025-11-09,CL0125,CI009,CI003,SV01,ST03,TR02,4.25,0.129,37.7
15026307,2025-11-06,2025-11-11,CL0284,CI001,CI010,SV04,ST03,TR01,4.01,0.459,125.48
15026308,2025-11-06,2025-11-07,CL0265,CI004,CI001,SV02,ST03,TR03,6.42,0.054,18.77
15026309,2025-11-06,2025-11-08,CL0157,CI003,CI012,SV01,ST02,TR03,2.22,0.101,29.82
15026310,2025-11-06,2025-11-09,CL0253,CI002,CI011,SV01,ST04,TR04,2.29,0.405,94.35
15026311,2025-11-06,2025-11-09,CL0174,CI009,CI006,SV01,ST04,TR03,3.14,0.26,63.24
15026312,2025-11-06,2025-11-09,CL0154,CI011,CI006,SV01,ST04,TR01,4.69,0.103,35.33
15026313,2025-11-06,2025-11-09,CL0139,CI001,CI002,SV01,ST02,TR02,6.71,0.111,24.86
15026314,2025-11-06,2025-11-06,CL0133,CI001,CI011,SV03,ST04,TR02,5.85,0.129,49.01
15026315,2025-11-06,2025-11-07,CL0280,CI010,CI012,SV02,ST03,TR03,3.75,0.074,30.03
15026316,2025-11-06,2025-11-08,CL0212,CI004,CI001,SV02,ST04,TR01,1.8,0.233,37.08
15026317,2025-11-06,2025-11-06,CL0330,CI012,CI007,SV03,ST04,TR02,5.33,0.064,40.28
15026318,2025-11-06,2025-11-08,CL0128,CI009,CI007,SV01,ST03,TR03,4.13,0.123,40.28
15026319,2025-11-06,2025-11-09,CL0006,CI013,CI001,SV01,ST04,TR03,1.68,0.195,51.09
15026320,2025-11-06,2025-11-09,CL0148,CI011,CI003,SV01,ST04,TR02,6.49,0.101,37.54
15026321,2025-11-06,2025-11-07,CL0199,CI009,CI012,SV03,ST04,TR03,4.22,0.392,99.74
15026322,2025-11-06,2025-11-12,CL0090,CI010,CI003,SV04,ST04,TR01,1.91,0.171,58.12
15026323,2025-11-06,2025-11-08,CL0160,CI005,CI012,SV02,ST04,TR02,1.97,0.268,66.29
15026324,2025-11-06,2025-11-09,CL0024,CI009,CI010,SV01,ST04,TR03,2.09,0.124,21.15
15026325,2025-11-06,2025-11-07,CL0237,CI008,CI003,SV03,ST03,TR03,2.98,0.128,29.54
15026326,2025-11-06,2025-11-07,CL0287,CI013,CI007,SV02,ST03,TR04,5.68,0.218,62.04
15026327,2025-11-06,2025-11-09,CL0132,CI007,CI005,SV01,ST03,TR04,1.35,0.242,35.75
15026328,2025-11-07,2025-11-08,CL0021,CI004,CI008,SV02,ST06,TR01,7.16,0.087,24.38
15026329,2025-11-07,2025-11-07,CL0163,CI010,CI003,SV03,ST04,TR02,5.11,0.17,58.4
15026330,2025-11-07,2025-11-09,CL0182,CI007,CI013,SV02,ST04,TR03,1.77,0.651,139.54
15026331,2025-11-07,2025-11-08,CL0302,CI008,CI011,SV02,ST04,TR02,2.66,0.066,29.93
15026332,2025-11-07,2025-11-11,CL0055,CI009,CI005,SV01,ST03,TR04,2.12,0.197,47.19
15026333,2025-11-07,2025-11-10,CL0233,CI009,CI008,SV01,ST05,TR04,5.95,0.445,102.81
15026334,2025-11-07,2025-11-12,CL0079,CI011,CI005,SV04,ST04,TR01,3.3,0.168,59.48
15026335,2025-11-07,2025-11-07,CL0364,CI011,CI002,SV03,ST04,TR02,2.35,0.146,49.82
15026336,2025-11-07,2025-11-09,CL0312,CI012,CI009,SV02,ST04,TR01,7.63,0.136,46.64
15026337,2025-11-07,2025-11-10,CL0044,CI012,CI010,SV02,ST04,TR04,13.74,0.124,55.59
15026338,2025-11-07,2025-11-09,CL0300,CI001,CI013,SV01,ST04,TR04,2.26,0.112,31.88
15026339,2025-11-07,2025-11-08,CL0227,CI011,CI008,SV02,ST04,TR03,1.49,0.32,75.59
15026340,2025-11-07,2025-11-11,CL0312,CI013,CI009,SV04,ST04,TR01,5.61,0.22,75.92
15026341,2025-11-07,2025-11-07,CL0048,CI008,CI007,SV03,ST04,TR04,0.99,0.121,26.91
15026342,2025-11-07,2025-11-09,CL0338,CI011,CI003,SV02,ST04,TR03,2.49,0.149,46.4
15026343,2025-11-07,2025-11-13,CL0104,CI002,CI007,SV04,ST03,TR04,3.16,0.163,38.4
15026344,2025-11-07,2025-11-08,CL0045,CI001,CI008,SV03,ST04,TR04,2.18,0.113,27.02
15026345,2025-11-07,2025-11-09,CL0351,CI006,CI013,SV02,ST04,TR03,8.14,0.093,39.5
15026346,2025-11-07,2025-11-09,CL0298,CI011,CI002,SV01,ST05,TR04,1.35,0.093,27.17
15026347,2025-11-07,2025-11-08,CL0009,CI012,CI011,SV03,ST03,TR03,1.9,0.078,36.11
15026348,2025-11-07,2025-11-08,CL0056,CI002,CI012,SV01,ST04,TR01,4.36,0.299,76.11
15026349,2025-11-07,2025-11-09,CL0165,CI006,CI002,SV02,ST04,TR02,10.56,0.099,30.33
15026350,2025-11-07,2025-11-08,CL0369,CI003,CI009,SV02,ST04,TR04,1.6,0.194,54.13
15026351,2025-11-08,2025-11-10,CL0346,CI009,CI010,SV01,ST04,TR01,1.8,0.039,11.8
15026352,2025-11-08,2025-11-14,CL0053,CI003,CI001,SV04,ST04,TR04,1.79,0.198,43.44
15026353,2025-11-08,2025-11-12,CL0265,CI009,CI002,SV04,ST04,TR01,2.88,0.063,39.75
15026354,2025-11-08,2025-11-09,CL0284,CI008,CI005,SV02,ST04,TR01,14.32,0.866,118.09
15026355,2025-11-08,2025-11-08,CL0176,CI008,CI010,SV03,ST04,TR04,10.34,0.069,46.54
15026356,2025-11-08,2025-11-09,CL0031,CI013,CI004,SV02,ST02,TR02,4.26,0.116,40.41
15026357,2025-11-08,2025-11-10,CL0127,CI001,CI002,SV02,ST04,TR03,3.37,0.074,18.44
15026358,2025-11-08,2025-11-13,CL0198,CI009,CI012,SV04,ST04,TR01,4.74,0.104,49.77
15026359,2025-11-08,2025-11-10,CL0046,CI003,CI011,SV02,ST04,TR01,2.43,0.289,70.99
15026360,2025-11-08,2025-11-10,CL0058,CI013,CI003,SV01,ST04,TR02,1.43,0.114,34.38
15026361,2025-11-08,2025-11-09,CL0034,CI013,CI002,SV03,ST04,TR03,1.62,0.092,36.48
15026362,2025-11-08,2025-11-09,CL0213,CI002,CI012,SV02,ST04,TR04,2.98,0.157,46.44
15026363,2025-11-08,2025-11-10,CL0278,CI005,CI006,SV02,ST04,TR01,6.44,0.046,18.82
15026364,2025-11-08,2025-11-08,CL0238,CI002,CI001,SV03,ST04,TR02,2.01,0.121,29.22
15026365,2025-11-08,2025-11-09,CL0175,CI002,CI005,SV02,ST04,TR04,2.05,0.061,16.66
15026366,2025-11-08,2025-11-13,CL0299,CI007,CI002,SV04,ST04,TR01,2.38,0.073,26.9
15026367,2025-11-09,2025-11-11,CL0113,CI011,CI013,SV02,ST04,TR02,7.26,0.381,90.83
15026368,2025-11-09,2025-11-10,CL0267,CI001,CI010,SV02,ST04,TR03,2.89,0.128,42.77
15026369,2025-11-09,2025-11-10,CL0378,CI003,CI012,SV02,ST04,TR02,5.1,0.153,46.28
15026370,2025-11-09,2025-11-11,CL0107,CI013,CI003,SV01,ST04,TR01,3.95,0.093,32.34
15026371,2025-11-09,2025-11-13,CL0188,CI003,CI001,SV01,ST04,TR03,9.77,0.054,19.73
15026372,2025-11-09,2025-11-11,CL0179,CI004,CI009,SV02,ST04,TR03,5.58,0.146,48.07
15026373,2025-11-09,2025-11-10,CL0270,CI001,CI009,SV03,ST01,TR04,3.88,0.351,91.38
15026374,2025-11-09,2025-11-12,CL0089,CI003,CI001,SV01,ST04,TR03,4.06,0.109,22.23
15026375,2025-11-09,2025-11-11,CL0196,CI009,CI003,SV01,ST04,TR02,7.07,0.031,23.69
15026376,2025-11-09,2025-11-12,CL0041,CI012,CI010,SV01,ST04,TR03,1.84,0.35,74.72
15026377,2025-11-09,2025-11-10,CL0085,CI009,CI006,SV02,ST04,TR02,5.14,0.141,48.8
15026378,2025-11-09,2025-11-11,CL0205,CI004,CI006,SV01,ST04,TR04,0.79,0.091,16.27
15026379,2025-11-09,2025-11-11,CL0151,CI003,CI006,SV02,ST04,TR02,2.2,0.302,48.01
15026380,2025-11-09,2025-11-10,CL0264,CI001,CI013,SV02,ST04,TR03,1.75,0.111,35.83
15026381,2025-11-09,2025-11-12,CL0079,CI010,CI012,SV01,ST04,TR02,2.98,0.098,30.31
15026382,2025-11-09,2025-11-14,CL0048,CI012,CI011,SV04,ST04,TR04,2.25,0.116,53.67
15026383,2025-11-09,2025-11-10,CL0308,CI006,CI012,SV01,ST04,TR02,2.07,0.143,39.24
15026384,2025-11-10,2025-11-12,CL0148,CI003,CI013,SV02,ST04,TR04,4.08,0.216,59.35
15026385,2025-11-10,2025-11-11,CL0123,CI010,CI001,SV03,ST04,TR02,3.53,0.163,52.04
15026386,2025-11-10,2025-11-12,CL0185,CI002,CI004,SV02,ST01,TR04,2.16,0.116,23.36
15026387,2025-11-10,2025-11-10,CL0227,CI013,CI004,SV03,ST01,TR01,4.05,0.278,73.73
15026388,2025-11-10,2025-11-12,CL0143,CI013,CI007,SV02,ST04,TR02,4.32,0.215,56.53
15026389,2025-11-10,2025-11-11,CL0293,CI005,CI001,SV03,ST04,TR02,3.79,0.164,32.86
15026390,2025-11-10,2025-11-12,CL0309,CI007,CI004,SV02,ST04,TR03,3.94,0.109,25.33
15026391,2025-11-10,2025-11-13,CL0349,CI005,CI006,SV01,ST03,TR03,4.1,0.09,19.99
15026392,2025-11-10,2025-11-13,CL0269,CI001,CI009,SV01,ST04,TR03,2.38,0.189,48.52
15026393,2025-11-10,2025-11-12,CL0053,CI004,CI010,SV01,ST04,TR04,8.87,0.169,54.02
15026394,2025-11-10,2025-11-13,CL0252,CI006,CI001,SV01,ST01,TR01,2.04,0.326,46.46
15026395,2025-11-10,2025-11-11,CL0231,CI012,CI007,SV02,ST04,TR02,2.58,0.114,37.6
15026396,2025-11-10,2025-11-12,CL0325,CI010,CI001,SV01,ST04,TR01,3.07,0.316,73.89
15026397,2025-11-10,2025-11-11,CL0308,CI009,CI003,SV02,ST04,TR01,1.9,0.23,58.9
15026398,2025-11-10,2025-11-12,CL0312,CI001,CI008,SV01,ST04,TR01,14.98,0.312,56.42
15026399,2025-11-10,2025-11-13,CL0251,CI011,CI005,SV01,ST04,TR02,2.09,0.258,64.41
15026400,2025-11-10,2025-11-11,CL0178,CI013,CI001,SV01,ST04,TR01,8.8,0.079,36.64
15026401,2025-11-10,2025-11-12,CL0230,CI013,CI009,SV02,ST03,TR03,1.28,0.096,32.28
15026402,2025-11-10,2025-11-13,CL0118,CI004,CI007,SV01,ST04,TR02,2.13,0.174,26.88
15026403,2025-11-10,2025-11-11,CL0304,CI007,CI005,SV02,ST04,TR02,3.07,0.044,15.54
15026404,2025-11-10,2025-11-10,CL0352,CI006,CI005,SV03,ST03,TR02,7.04,0.299,51.03
15026405,2025-11-10,2025-11-12,CL0146,CI007,CI004,SV02,ST04,TR02,2.94,0.069,18.43
15026406,2025-11-10,2025-11-12,CL0297,CI010,CI013,SV01,ST04,TR02,10.55,0.061,33.92
15026407,2025-11-10,2025-11-13,CL0055,CI008,CI002,SV01,ST04,TR04,5.85,0.071,19.29
15026408,2025-11-10,2025-11-12,CL0119,CI010,CI008,SV02,ST04,TR03,3.12,0.137,42.8
15026409,2025-11-10,2025-11-13,CL0008,CI008,CI003,SV01,ST04,TR04,2.32,0.198,31.35
15026410,2025-11-10,2025-11-11,CL0287,CI010,CI006,SV02,ST06,TR02,1.88,0.144,44.47
